
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:22:18
==============================================================================================================
SN:290_024.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.4112 ZT: 289.5990(2018) CT: 290.3888 CL:    30
NCHAN:4096   Live:    30.0   True:    32.2   Delta: 0.8010   Rate:331871   Gain: 0.50021   Zero: -0.17000

   300.11      8.6480E+13            0.00     0.80     0.00
  17      TH         228            2.7850E+06    2.4660E+06    4.0430E+12      33.50        u      

    84.74      9.7300E+06            0.32    15.60     1.70
   339.00      2.7590E+06            1.14    13.30    -0.40
  18      TH         232            3.3620E+08    3.3620E+08    3.5850E+24       6.90        u      

   123.78      3.3620E+08            1.00     6.90     0.00
  19      PA         231            4.9900E+06    2.0300E+06    1.2410E+17      12.50        u      

   300.11      5.5070E+08            0.02     0.80     0.00
   329.26      2.1390E+07            0.57    12.50     0.00
  20      PA         233            1.4660E+07    1.4360E+07    8.2250E+11      12.30        u      

   300.11      8.7780E+07            0.17     0.80     0.00
   398.14      1.4660E+07            1.00    12.30     0.00
  21      U         237            1.8560E+06    1.7100E+06    2.6030E+10       5.20        u      

    97.23      1.8560E+06            1.00     5.20     0.00


Page:3                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:22:21
==============================================================================================================
SN:290_024.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.4112 ZT: 289.5990(2018) CT: 290.3888 CL:    30
NCHAN:4096   Live:    30.0   True:    32.2   Delta: 0.8010   Rate:331871   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 09:54:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: unisampo  Peaks: 153  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 09:54:04.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   105.0    117.0   130.0   58.36     9964    2.0   2.30   1.481e+6  0.75  3.857e+4     No
  2   136.0    145.7   160.0   72.72     1382   12.9   0.79   1.178e+5  0.77  3.044e+4     No
  3   136.0    150.1   160.0   74.90     2683    6.7   0.79   2.123e+5  0.77  3.190e+4     No
  4   161.0    169.8   187.0   84.77     1157   16.0   7.93   6.695e+4  0.79  3.304e+4    Yes
  5   161.0    176.0   187.0   87.89    10520    2.0   7.93   5.557e+5  0.79  4.353e+4     No
  6   183.0    194.7   200.0   97.23     4146    5.2   1.85   2.033e+5  0.81  4.025e+4     No
  7   228.0    239.2   247.0  119.49     4158    5.6   4.82   1.763e+5  0.84  5.103e+4     No
  8   240.0    247.8   256.0  123.80     2869    8.2   7.79   1.199e+5  0.85  5.033e+4     No
  9   248.0    261.8   271.0  130.76    45337    0.7  10.86   1.899e+6  0.86  9.418e+4     No
 10   296.0    311.3   328.0  155.54    10035    2.4   1.62   4.235e+5  0.90  5.756e+4     No
 11   345.0    357.4   362.0  178.63     2526    9.9   1.24   1.142e+5  0.93  5.100e+4     No
 12   358.0    364.6   380.0  182.20    66629    0.5   7.26   3.065e+6  0.93  1.141e+5     No
 13   368.0    380.5   403.0  190.15     2245    9.9   0.54   1.072e+5  0.94  4.670e+4     No
 14   368.0    386.0   403.0  192.90     4283    5.2   0.54   2.073e+5  0.95  4.800e+4     No
 15   400.0    413.3   430.0  206.58    25694    1.0   5.42   1.321e+6  0.97  6.585e+4     No
 16   420.0    433.8   445.0  216.84     4569    4.6   2.55   2.452e+5  0.98  4.218e+4     No
 17   486.0    498.3   522.0  249.10     2626    7.3   2.86   1.594e+5  1.02  3.390e+4     No
 18   486.0    503.4   522.0  251.66      933   19.7   2.86   5.713e+4  1.03  3.202e+4     No
 19   486.0    508.8   522.0  254.35     9517    2.2   2.86   5.885e+5  1.03  4.040e+4     No
 20   511.0    523.1   529.0  261.51     2029   10.0  41.55   1.286e+5  1.04  3.373e+4     No
 21   524.0    531.3   551.0  265.60   113432    0.4  10.12   7.288e+6  1.04  1.438e+5     No
 22   524.0    536.4   551.0  268.16     6161    3.3  10.12   3.993e+5  1.05  3.626e+4     No
 23   539.0    552.2   572.0  276.03     3693    5.1   2.01   2.455e+5  1.06  3.292e+4     No
 24   539.0    557.8   572.0  278.87    15991    1.4   2.01   1.073e+6  1.06  4.510e+4     No
 25   572.0    580.4   589.0  290.16     8364    2.5   9.45   5.812e+5  1.07  3.788e+4     No
 26   583.0    600.3   612.0  300.11    56754    0.6   7.07   4.064e+6  1.09  8.589e+4    Yes
 27   583.0    605.0   612.0  302.45     9658    2.2   7.07   6.963e+5  1.09  3.861e+4    Yes
 28   607.0    614.8   631.0  307.38     1063   17.3   4.50   7.776e+4  1.10  2.914e+4     No
 29   644.0    658.5   675.0  329.22     2048    8.4   1.96   1.592e+5  1.12  2.798e+4    Yes
 30   665.0    678.3   692.0  339.14     1674    9.9   9.96   1.336e+5  1.13  2.536e+4     No
 31   682.0    693.1   708.0  346.51     5430    3.2   1.85   4.416e+5  1.14  2.585e+4     No
 32   716.0    728.5   742.0  364.26     1215   11.6   1.48   1.033e+5  1.17  1.792e+4    Yes
 33   730.0    744.0   759.0  372.01     4786    3.2   6.65   4.146e+5  1.17  2.053e+4     No
 34   747.0    759.6   775.0  379.79     2199    6.2   3.50   1.940e+5  1.18  1.672e+4     No
 35   761.0    775.9   789.0  387.96      795   15.8   3.12   7.146e+4  1.19  1.442e+4     No
 36   780.0    796.2   809.0  398.08     1063   11.5   5.31   9.788e+4  1.20  1.342e+4     No
 37   800.0    809.8   818.0  404.89     1895    6.7   2.41   1.772e+5  1.21  1.337e+4     No
 38   811.0    823.0   843.0  411.51     3169    4.0   2.58   3.010e+5  1.22  1.420e+4    Yes
 39   832.0    838.8   860.0  419.39      496   23.8   2.01   4.794e+4  1.23  1.078e+4     No
 40   832.0    846.2   860.0  423.12      720   15.4   2.01   7.019e+4  1.23  1.081e+4     No
 41   849.0    865.3   881.0  432.67     4071    3.0   1.92   4.052e+5  1.25  1.370e+4    Yes
 42   872.0    888.5   902.0  444.29     2280    5.0   2.06   2.327e+5  1.26  1.146e+4     No
 43   893.0    894.3   918.0  447.19     1227   10.8   1.83   1.260e+5  1.26  1.030e+4     No
 44   893.0    906.6   918.0  453.33     1073   10.1   1.83   1.116e+5  1.27  9.976e+3     No
 45   912.0    929.3   939.0  464.70   116634    0.3  11.65   1.242e+7  1.28  1.254e+5     No
 46   935.0    954.6   990.0  477.34    41729    0.6  18.31   4.556e+6  1.30  4.173e+4    Yes
 47   935.0    960.8   990.0  480.42     6085    2.1  18.31   6.684e+5  1.30  6.085e+3     No
 48   935.0    967.2   990.0  483.66     2427    4.5  18.31   2.682e+5  1.30  2.427e+3     No
 49   935.0    974.0   990.0  487.04     1469    7.1  18.31   1.634e+5  1.31  1.469e+3    Yes
 50   975.0    992.6  1009.0  496.35     2169    5.0   6.08   2.457e+5  1.32  1.035e+4     No
 51   995.0    997.5  1046.0  498.77        0    0.0  69.35   0.000e+0  1.32  0.000e+0     No
 52   995.0   1022.0  1046.0  511.05   523164    0.1  69.35   6.090e+7  2.69  5.232e+5     No
 53   995.0   1031.8  1046.0  515.96     8200    1.7  69.35   9.631e+5  1.34  8.200e+3     No
 54   995.0   1036.2  1046.0  518.17    18282    0.9  69.35   2.156e+6  1.34  1.828e+4     No
 55  1039.0   1047.7  1064.0  523.90     2678    3.9   3.70   3.191e+5  1.35  8.517e+3     No
 56  1071.0   1081.1  1091.0  540.62    12046    1.2  12.51   1.478e+6  1.37  1.695e+4     No
 57  1084.0   1092.4  1128.0  546.29      805   10.6   7.20   9.974e+4  1.37  8.050e+2     No
 58  1084.0   1098.0  1128.0  549.08      115   66.8   7.20   1.432e+4  1.37  1.150e+2     No
 59  1084.0   1107.1  1128.0  553.61       64  116.1   7.20   7.992e+3  1.38  6.400e+1     No
 60  1084.0   1112.5  1128.0  556.30      211   35.8   7.20   2.665e+4  1.38  2.110e+2     No
 61  1084.0   1120.8  1128.0  560.45      279   29.0   7.20   3.538e+4  1.39  2.790e+2     No
 62  1121.0   1134.4  1142.0  567.30    19848    0.9  12.74   2.548e+6  1.39  2.527e+4     No
 63  1137.0   1144.7  1191.0  572.43    12339    1.2  12.42   1.598e+6  1.40  1.234e+4     No
 64  1137.0   1154.3  1191.0  577.22     5905    1.9  12.42   7.705e+5  1.40  5.905e+3     No
 65  1137.0   1162.2  1191.0  581.19      203   35.3  12.42   2.671e+4  1.41  2.030e+2     No
 66  1137.0   1169.8  1191.0  585.00      445   16.3  12.42   5.878e+4  1.41  4.450e+2     No
 67  1137.0   1176.0  1191.0  588.07      187   37.4  12.42   2.480e+4  1.42  1.870e+2     No
 68  1176.0   1192.0  1203.0  596.07     1250    6.3   3.40   1.682e+5  1.43  5.107e+3     No
 69  1195.0   1209.4  1234.0  604.78     5544    2.0   6.32   7.559e+5  1.43  9.353e+3    Yes
 70  1195.0   1213.7  1234.0  606.94    22122    0.8   6.32   3.026e+6  1.44  2.592e+4     No
 71  1195.0   1223.7  1234.0  611.96     1827    4.6   6.32   2.519e+5  1.44  5.589e+3     No
 72  1225.0   1236.2  1261.0  618.22     4305    2.3   6.22   5.992e+5  1.45  7.927e+3     No
 73  1225.0   1243.5  1261.0  621.87     2519    3.3   6.22   3.525e+5  1.45  6.028e+3    Yes
 74  1246.0   1265.7  1278.0  632.97     3130    2.8   2.80   4.453e+5  1.46  6.325e+3     No
 75  1271.0   1289.7  1306.0  644.94     1828    4.1   1.17   2.647e+5  1.48  4.836e+3     No
 76  1292.0   1307.8  1323.0  654.04      530   12.1   3.77   7.778e+4  1.49  3.515e+3     No
 77  1309.0   1326.4  1354.0  663.29     9870    1.2   5.55   1.467e+6  1.50  1.282e+4     No
 78  1309.0   1331.9  1354.0  666.06     3674    2.3   5.55   5.484e+5  1.50  6.606e+3     No
 79  1338.0   1356.4  1368.0  678.30      438   14.3   2.05   6.653e+4  1.51  3.280e+3     No
 80  1358.0   1368.8  1393.0  684.52      578   11.2   2.61   8.851e+4  1.52  3.318e+3     No
 81  1358.0   1378.9  1393.0  689.60     3240    2.6   2.61   4.991e+5  1.52  5.878e+3     No
 82  1388.0   1395.4  1417.0  697.84     1001    6.9   1.79   1.558e+5  1.53  3.503e+3     No
 83  1388.0   1414.8  1417.0  707.56      229   30.9   1.79   3.610e+4  1.54  2.586e+3     No
 84  1418.0   1423.3  1437.0  711.77      375   17.2   1.44   5.949e+4  1.55  2.597e+3     No
 85  1538.0   1556.3  1593.0  778.32      307   17.2   9.89   5.282e+4  1.61  2.414e+3     No
 86  1538.0   1568.2  1593.0  784.24    14465    0.9   9.89   2.506e+6  1.62  1.649e+4     No
 87  1621.0   1632.2  1650.0  816.31      800    7.3   2.19   1.437e+5  1.65  2.687e+3    Yes
 88  1621.0   1639.4  1650.0  819.86      500   11.0   2.19   9.014e+4  1.65  2.354e+3     No
 89  1641.0   1657.1  1676.0  828.73     4911    1.8   2.47   8.948e+5  1.66  6.672e+3     No
 90  1641.0   1669.8  1676.0  835.11      390   14.4   2.47   7.153e+4  1.67  2.059e+3     No
 91  1677.0   1683.2  1712.0  841.76      250   22.7   1.21   4.625e+4  1.68  1.963e+3     No
 92  1677.0   1692.1  1712.0  846.27     1151    5.2   1.21   2.138e+5  1.68  2.819e+3     No
 93  1698.0   1717.2  1734.0  858.82     1032    5.5   1.05   1.943e+5  1.69  2.635e+3     No
 94  1698.0   1724.5  1734.0  862.46      353   14.5   1.05   6.677e+4  1.70  1.965e+3     No
 95  1735.0   1742.9  1752.0  871.68     2396    3.2   3.99   4.571e+5  1.71  4.159e+3     No
 96  1749.0   1763.1  1795.0  881.78      654    8.1   2.61   1.262e+5  1.71  2.241e+3     No
 97  1774.0   1775.4  1809.0  887.92      307   17.5   1.83   5.963e+4  1.72  1.689e+3     No
 98  1774.0   1798.9  1809.0  899.66     3738    2.1   1.83   7.342e+5  1.73  5.204e+3     No
 99  1802.0   1811.9  1846.0  906.19     1384    4.4   2.83   2.737e+5  1.74  2.838e+3     No
100  1802.0   1824.4  1846.0  912.43      173   25.4   2.83   3.449e+4  1.74  1.620e+3     No
101  1879.0   1888.1  1900.0  944.29      218   22.0   3.47   4.475e+4  1.78  1.612e+3     No
102  1889.0   1902.1  1924.0  951.30      683    7.3   1.55   1.415e+5  1.78  1.975e+3     No
103  1934.0   1944.7  1966.0  972.58      399   12.4   1.72   8.440e+4  1.80  1.830e+3     No
104  1960.0   1967.9  2004.0  984.20      506   10.4   1.35   1.083e+5  1.81  1.839e+3     No
105  1960.0   1980.2  2004.0  990.35     1387    4.1   1.35   2.985e+5  1.82  2.715e+3     No
106  2024.0   2044.7  2056.0 1022.60      271   16.1   2.18   6.009e+4  1.85  1.481e+3     No
107  2046.0   2063.6  2089.0 1032.10     5524    1.6   2.20   1.236e+6  1.86  6.725e+3     No
108  2046.0   2074.6  2089.0 1037.58      149   28.2   2.20   3.342e+4  1.86  1.381e+3     No
109  2075.0   2093.2  2116.0 1046.87     2469    2.6   1.11   5.600e+5  1.87  3.641e+3     No
110  2100.0   2122.6  2142.0 1061.58      215   18.3   0.61   4.949e+4  1.89  1.299e+3     No
111  2141.0   2161.4  2182.0 1081.02      157   24.9   1.50   3.666e+4  1.90  1.280e+3     No
112  2172.0   2183.9  2206.0 1092.23      488    9.3   1.27   1.151e+5  1.92  1.563e+3     No
113  2172.0   2200.6  2206.0 1100.63      267   17.9   1.27   6.339e+4  1.92  1.317e+3     No
114  2235.0   2258.8  2280.0 1129.69      311   12.4   1.04   7.570e+4  1.95  1.281e+3     No
115  2276.0   2299.3  2315.0 1149.97      388   10.8   3.33   9.625e+4  1.97  1.445e+3     No
116  2323.0   2345.3  2361.0 1172.97      375   10.8   1.41   9.474e+4  1.99  1.365e+3    Yes
117  2347.0   2367.7  2413.0 1184.17      913    5.3   1.71   2.324e+5  2.00  9.130e+2     No
118  2347.0   2380.5  2413.0 1190.60      257   15.1   1.71   6.565e+4  2.01  2.570e+2     No
119  2347.0   2392.4  2413.0 1196.55      341   12.0   1.71   8.744e+4  2.01  3.410e+2     No
120  2347.0   2399.9  2413.0 1200.32      777    6.2   1.71   1.999e+5  2.02  7.770e+2     No
121  2403.0   2425.8  2439.0 1213.26      324   13.3   2.69   8.407e+4  2.03  1.460e+3     No
122  2427.0   2442.5  2460.0 1221.62     1747    3.4   1.97   4.557e+5  2.03  2.783e+3     No
123  2447.0   2467.2  2488.0 1233.96      229   17.2   1.20   6.030e+4  2.05  1.256e+3     No
124  2493.0   2515.9  2539.0 1258.32      224   17.7   1.69   5.972e+4  2.07  1.283e+3     No
125  2659.0   2685.8  2707.0 1343.29      184   19.5   1.03   5.191e+4  2.14  1.074e+3     No
126  2702.0   2725.3  2749.0 1363.08      279   13.1   0.80   7.963e+4  2.16  1.116e+3     No
127  2727.0   2754.3  2767.0 1377.57      607    7.0   1.28   1.750e+5  2.18  1.412e+3     No
128  2766.0   2795.2  2820.0 1398.02      190   18.1   1.22   5.546e+4  2.19  1.000e+3     No
129  2838.0   2864.8  2877.0 1432.86      385   10.1   1.09   1.152e+5  2.22  1.123e+3     No
130  2905.0   2931.1  2967.0 1466.00      354    9.8   1.23   1.082e+5  2.25  1.005e+3     No
131  2905.0   2944.5  2967.0 1472.71      127   24.2   1.23   3.891e+4  2.26  7.620e+2     No
132  2963.0   2989.8  3026.0 1495.38     1184    4.0   1.18   3.693e+5  2.28  1.859e+3     No
133  2963.0   3000.8  3026.0 1500.89     1827    2.9   1.18   5.721e+5  2.28  2.491e+3     No
134  3017.0   3041.7  3093.0 1521.33      256   12.8   0.93   8.127e+4  2.30  8.770e+2     No
135  3017.0   3053.4  3093.0 1527.18      821    5.0   0.93   2.614e+5  2.31  1.444e+3     No
136  3017.0   3067.6  3093.0 1534.31      753    5.4   0.93   2.407e+5  2.31  1.378e+3     No
137  3124.0   3147.4  3161.0 1574.22      104   31.2   1.36   3.398e+4  2.35  7.490e+2     No
138  3148.0   3168.4  3181.0 1584.72      825    5.3   4.30   2.722e+5  2.36  1.540e+3     No
139  3172.0   3192.5  3234.0 1596.75     1214    4.0   2.21   4.033e+5  2.37  1.919e+3    Yes
140  3172.0   3208.1  3234.0 1604.57     1639    3.2   2.21   5.469e+5  2.37  2.313e+3     No
141  3303.0   3328.1  3353.0 1664.57      158   19.7   1.22   5.477e+4  2.43  7.890e+2     No
142  3409.0   3440.3  3463.0 1720.74      370    9.1   1.07   1.319e+5  2.48  9.200e+2     No
143  3442.0   3464.4  3492.0 1732.79      127   23.0   1.69   4.560e+4  2.49  6.690e+2     No
144  3483.0   3510.3  3535.0 1755.72       83   31.8   1.27   3.016e+4  2.51  5.440e+2     No
145  3511.0   3539.1  3566.0 1770.14      293   10.5   1.05   1.073e+5  2.52  7.610e+2     No
146  3511.0   3564.8  3566.0 1783.00      221   16.4   1.05   8.161e+4  2.53  6.850e+2     No
147  3619.0   3649.0  3677.0 1825.10      253   11.2   1.08   9.544e+4  2.56  6.620e+2     No
148  3758.0   3774.7  3802.0 1888.01      279   10.6   1.43   1.088e+5  2.62  6.330e+2     No
149  3784.0   3820.0  3851.0 1910.65     3641    1.8   0.97   1.436e+6  2.64  3.988e+3     No
150  3784.0   3842.7  3851.0 1922.01      162   17.6   0.97   6.418e+4  2.65  4.900e+2     No
151  3964.0   3995.0  4029.0 1998.20      166   17.1   0.70   6.825e+4  2.71  4.010e+2     No
152  4006.0   4036.7  4065.0 2019.03      356    7.6   1.09   1.481e+5  2.73  5.830e+2     No
153  4045.0   4081.6  4094.0 2041.52      279   10.1   1.70   1.171e+5  2.75  5.700e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            4.4310E+07    4.3860E+07    4.9050E+12       0.56        u      

   477.34      4.4310E+07          100.00     0.56   100.00
  2      CO          60            9.4860E+04    9.4840E+04    3.7940E+11      10.82        u      

  1172.97      9.4860E+04          100.00    10.82   100.00
  3      RU         106            3.5560E+06    3.5500E+06    2.7520E+12       3.33        u      

   621.87      3.5560E+06          100.00     3.33   100.00
  4      I         131            1.3630E+05    1.2730E+05    2.2760E+09      11.64        u      

   364.26      1.3630E+05          100.00    11.64   100.00
  5      CS         134            7.7510E+05    7.7450E+05    1.2130E+12       2.01        u      

   604.78      7.7510E+05          100.00     2.01   100.00
  6      LA         140            6.2430E+05    4.5050E+05    2.1760E+09       2.93        u      

   329.22      1.0710E+06           58.30     8.43   100.00
   432.67      1.8870E+07            3.31     3.04   100.00
   487.04      4.9560E+05          125.97     7.13   100.00
   816.31      8.4780E+05           73.63     7.34   100.00
  1596.75      5.8860E+05          106.07     3.99   100.00
  7      AU         198            3.8730E+05    3.1600E+05    2.1670E+09       4.00        u      

   411.51      3.8730E+05          100.00     4.00   100.00
  8      TH         228            4.8640E+07    5.7030E+06    2.5810E+10      15.97        u      

    84.77      4.8640E+07          100.00    15.97   100.00
  9      TH         231            1.0140E+06    1.0140E+06    5.4160E+20      15.97        u      

    84.77      1.0140E+06          100.00    15.97   100.00
  10      PA         231            1.0410E+08    1.0410E+08    5.5560E+22       0.63        u      

   300.11      1.7070E+08           60.94     0.55   100.00
   302.45      4.0720E+07          255.56     2.25   100.00


Page:4                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:22:21
==============================================================================================================
SN:290_024.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.4112 ZT: 289.5990(2018) CT: 290.3888 CL:    30
NCHAN:4096   Live:    30.0   True:    32.2   Delta: 0.8010   Rate:331871   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 09:54:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: gamanal  Peaks: 184  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 09:54:07.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   112.0    116.9   122.0   58.33    10720    6.3   1.00   1.648e+6  0.76  1.338e+5    Yes
  2   148.0    150.1   152.0   74.93     2512   14.6   1.00   2.052e+5  0.80  5.833e+4    Yes
  3   172.0    176.1   180.0   87.90    11146   11.4   9.13   6.082e+5  0.82  1.225e+5     No
  4   192.0    194.7   197.0   97.22     4396   10.1   1.00   2.228e+5  0.84  8.273e+4    Yes
  5   234.0    239.2   244.0  119.49     4916   21.3   1.95   2.154e+5  0.88  1.845e+5     No
  6   244.0    247.8   250.0  123.78     3423   15.9   1.00   1.478e+5  0.80  1.171e+5     No
  7   257.0    261.8   270.0  130.77    47480    2.2   1.24   2.055e+6  0.90  2.807e+5    Yes
  8   305.0    311.2   314.0  155.50    10462    6.9   1.00   4.562e+5  0.94  1.676e+5    Yes
  9   353.0    357.4   358.0  178.57     2603   24.2   1.00   1.216e+5  0.94  9.478e+4     No
 10   358.0    364.6   370.0  182.21    68830    1.3   1.14   3.272e+6  0.94  2.620e+5    Yes
 11   377.0    380.5   382.0  190.14     2231   20.4   1.00   1.102e+5  0.91  8.589e+4     No
 12   382.0    386.0   388.0  192.89     4316   10.6   1.00   2.158e+5  0.91  9.979e+4     No
 13   410.0    413.2   420.0  206.52    26600    2.8   1.00   1.413e+6  0.98  1.595e+5    Yes
 14   427.0    433.8   439.0  216.84     5008   16.8   2.21   2.778e+5  1.04  1.522e+5    Yes
 15   452.0    457.2   459.0  228.53      664   71.5   1.00   3.859e+4  0.95  8.292e+4    Yes
 16   496.0    498.3   501.0  249.10     2564   16.9   1.00   1.608e+5  0.98  5.635e+4    Yes
 17   506.0    508.8   516.0  254.35     9672    6.2   1.00   6.180e+5  1.03  1.060e+5     No
 18   520.0    523.1   526.0  261.49     3656   11.3   1.00   2.394e+5  1.05  6.338e+4    Yes
 19   526.0    531.3   534.0  265.60   115414    0.8   3.76   7.662e+6  1.05  1.904e+5     No
 20   534.0    536.4   543.0  268.16     6859    8.6   2.77   4.592e+5  1.05  9.108e+4    Yes
 21   546.0    552.1   554.0  276.01     3734   11.7   1.00   2.565e+5  1.04  7.700e+4    Yes
 22   554.0    557.8   561.0  278.87    16196    2.9   1.00   1.123e+6  1.04  8.048e+4    Yes
 23   577.0    580.5   585.0  290.20     8950    9.7   5.60   6.427e+5  1.14  8.180e+4     No
 24   594.0    600.3   602.0  300.10    57511    1.1   1.00   4.255e+6  1.09  1.282e+5    Yes
 25   602.0    605.0   608.0  302.45    10123    4.2   1.00   7.541e+5  1.09  6.888e+4     No
 26   609.0    612.4   617.0  306.16     1125   57.1   4.01   8.475e+4  1.16  6.957e+4     No
 27   655.0    658.5   664.0  329.19     1980   27.6   2.26   1.591e+5  1.19  7.039e+4    Yes
 28   664.0    667.8   670.0  333.84      619   58.1   1.00   5.039e+4  1.11  4.660e+4     No
 29   674.0    678.3   681.0  339.12     1588   24.0   1.00   1.310e+5  1.21  5.142e+4    Yes
 30   689.0    693.1   697.0  346.50     5785    6.7   1.00   4.862e+5  1.15  5.233e+4     No
 31   726.0    728.6   731.0  364.29     1247   23.1   1.00   1.096e+5  1.12  2.624e+4    Yes
 32   740.0    744.2   751.0  372.06     5051   10.8   3.21   4.521e+5  1.23  5.191e+4     No
 33   756.0    759.7   763.0  379.83     2333   13.5   1.00   2.127e+5  1.14  3.069e+4    Yes
 34   773.0    776.1   782.0  388.02      726   44.0   1.00   6.749e+4  1.27  3.435e+4    Yes
 35   792.0    796.2   801.0  398.12     1417   22.7   1.00   1.348e+5  1.28  3.110e+4     No
 36   806.0    809.8   814.0  404.92     2007   14.8   1.00   1.940e+5  1.29  2.676e+4     No
 37   819.0    823.0   827.0  411.50     3376    8.4   1.00   3.313e+5  1.30  2.707e+4    Yes
 38   837.0    838.9   841.0  419.45      365   50.2   1.00   3.651e+4  1.18  1.266e+4     No
 39   859.0    865.3   869.0  432.66     4055    7.6   1.00   4.171e+5  1.25  2.943e+4    Yes
 40   884.0    888.5   891.0  444.28     2681   10.5   1.75   2.828e+5  1.33  1.966e+4    Yes
 41   891.0    894.3   899.0  447.16     1601   14.5   1.00   1.699e+5  1.33  2.028e+4     No
 42   905.0    906.9   910.0  453.44      808   28.9   2.07   8.690e+4  1.22  1.334e+4     No
 43   916.0    929.3   936.0  464.69   117459    0.7   3.59   1.292e+7  1.27  1.595e+5     No
 44   942.0    944.1   946.0  472.08      298   55.8   1.00   3.333e+4  1.24  9.983e+3     No
 45   947.0    951.4   951.0  475.72     2928    8.9   1.19   3.293e+5  1.27  1.223e+4    Yes
 46   951.0    954.7   958.0  477.35    40462    1.1   1.00   4.564e+6  1.27  5.920e+4    Yes
 47   958.0    958.8   959.0  479.42     3018    9.4   1.00   3.419e+5  1.27  6.117e+3    Yes
 48   959.0    961.3   964.0  480.68     5004    5.7   1.00   5.682e+5  1.27  1.799e+4     No
 49   964.0    967.3   970.0  483.66     2511   10.2   1.00   2.868e+5  1.27  1.570e+4     No
 50   970.0    974.1   979.0  487.05     1719   13.5   1.00   1.976e+5  1.27  1.942e+4    Yes
 51   987.0    992.6   995.0  496.32     2449   13.4   1.07   2.866e+5  1.39  1.864e+4    Yes
 52   995.0    997.4  1000.0  498.74      806   39.5   1.04   9.482e+4  1.39  1.181e+4     No
 53  1007.0   1015.8  1016.0  507.91     4076   32.9   1.00   4.875e+5  1.27  3.290e+4     No
 54  1016.0   1022.0  1027.0  511.04   511614    3.8  15.25   6.153e+7  1.27  5.341e+5     No
 55  1027.0   1028.0  1029.0  514.02     5097   34.2   5.06   6.164e+5  1.27  2.417e+4     No
 56  1029.0   1031.9  1033.0  515.97     5858   32.3   2.68   7.110e+5  1.27  2.012e+4     No
 57  1033.0   1036.3  1040.0  518.19    17235   31.5   1.63   2.100e+6  1.27  3.262e+4     No
 58  1043.0   1047.6  1052.0  523.86     2880    7.4   1.00   3.546e+5  1.29  1.514e+4    Yes
 59  1052.0   1055.9  1058.0  527.97      272   56.6   1.00   3.378e+4  1.43  8.211e+3    Yes
 60  1068.0   1070.8  1075.0  535.43      363   44.2   1.00   4.566e+4  1.40  8.642e+3     No
 61  1075.0   1081.3  1087.0  540.68    12602    3.2   4.34   1.598e+6  1.44  2.590e+4     No
 62  1088.0   1092.4  1096.0  546.26      876   20.9   1.00   1.123e+5  1.45  9.854e+3     No
 63  1105.0   1107.1  1109.0  553.60      206   56.1   1.00   2.676e+4  1.32  4.935e+3     No
 64  1110.0   1112.5  1115.0  556.30      370   35.2   1.00   4.831e+4  1.32  5.957e+3     No
 65  1117.0   1120.7  1123.0  560.39      383   37.9   1.00   5.028e+4  1.46  6.861e+3     No
 66  1123.0   1130.8  1131.0  565.46     1559   16.4   1.00   2.063e+5  1.36  1.052e+4     No
 67  1131.0   1134.5  1137.0  567.30    20066    1.5   1.00   2.662e+6  1.36  2.758e+4     No
 68  1137.0   1138.3  1138.0  569.22      712   36.1   1.00   9.486e+4  1.36  2.971e+3     No
 69  1138.0   1144.7  1150.0  572.42    12640    2.2   1.08   1.691e+6  1.36  2.522e+4     No
