
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:14:54
==============================================================================================================
SN:289_086.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 289.8982 ZT: 289.5990(2018) CT: 289.8852 CL:    15
NCHAN:4096   Live:    15.0   True:    18.7   Delta: 0.2927   Rate:1010711   Gain: 0.50021   Zero: -0.17000
   487.01      7.8860E+05            0.84    17.90     0.40
  1597.02      6.2130E+05            1.07    13.20    -0.20
  12      PM         151            3.3520E+06    2.8240E+06    8.2380E+09      43.10        u      

   275.67      3.0240E+06            1.11    28.00    -0.20
   717.31      4.3250E+06            0.78    33.70     0.40
  13      EU         156            1.2050E+07    1.1890E+07    3.8040E+11      18.00        u      

  1278.03      1.2050E+07            1.00    18.00     0.00
  14      TB         161            1.1680E+07    1.1340E+07    1.6760E+11       6.30        u      

    74.85      1.1680E+07            1.00     6.30     0.00
  15      PB         211            8.1540E+10    2.4940E+07    4.2470E+12       5.50        u      

   404.82      8.6680E+10            1.00     5.50     0.00
  16      PB         212            1.2990E+07    8.2220E+06    1.1970E+10       1.00        u      

   300.09      3.7120E+08            0.04     1.00     0.00
  17      BI         212            1.6490E+05    1.3240E+03    1.4400E+07       1.00        u      

   300.09      2.9260E+10            0.00     1.00     0.00
  18      TH         228            2.9010E+07    1.5890E+07    4.2100E+13      12.70        u      

    84.62      5.2930E+07            1.00    12.70     0.00
  19      PA         231            2.2030E+08    3.8270E+07    5.4780E+18       1.80        u      

   300.09      1.8970E+09            0.67     1.00     0.00
   302.48      1.2680E+09            1.00     1.80     0.00
  20      PA         233            3.7830E+07    3.7550E+07    2.1220E+12       1.00        u      

   300.09      1.2750E+08            0.30     1.00     0.00
  21      U         234            3.3240E+09    3.3240E+09    6.1890E+20       5.70        u      

   254.29      6.4400E+09            0.52     5.70     0.00
  22      U         237            1.4200E+07    1.3780E+07    1.9920E+11       1.90        u      

    97.14      1.4200E+07            1.00     1.90     0.00
  23      NP         239            7.1780E+05    6.5860E+05    3.5120E+09      33.20        u      

   228.70      1.9850E+06            0.36    20.90     0.00
   333.86      1.3760E+07            0.05    33.20     0.00


Page:3                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:14:56
==============================================================================================================
SN:289_086.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 289.8982 ZT: 289.5990(2018) CT: 289.8852 CL:    15
NCHAN:4096   Live:    15.0   True:    18.7   Delta: 0.2927   Rate:1010711   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-16 21:35:01.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: unisampo  Peaks: 167  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-16 21:35:04.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   104.0    116.9   129.0   58.29    18769    1.3  12.35   5.597e+6  0.75  5.939e+4     No
  2   133.0    145.6   165.0   72.65     1737   12.2   1.11   2.968e+5  0.77  4.328e+4     No
  3   133.0    149.9   165.0   74.83     3466    6.1   1.11   5.498e+5  0.77  4.533e+4     No
  4   133.0    153.7   165.0   76.71     1864   11.4   1.11   2.777e+5  0.78  4.401e+4     No
  5   160.0    175.9   187.0   87.82    20827    1.3  16.35   2.204e+6  0.79  6.806e+4     No
  6   179.0    194.6   205.0   97.15    16833    1.6   3.68   1.652e+6  0.81  6.883e+4     No
  7   223.0    239.0   248.0  119.37     2472   10.8   2.10   2.098e+5  0.84  6.962e+4     No
  8   248.0    261.6   278.0  130.70    91074    0.4  50.35   7.630e+6  0.86  1.619e+5     No
  9   273.0    284.8   295.0  142.29     1564   17.6   0.83   1.315e+5  0.88  7.241e+4     No
 10   299.0    311.2   326.0  155.50    31217    1.0  12.97   2.635e+6  0.90  1.009e+5     No
 11   344.0    357.4   362.0  178.61     3453    8.8  26.50   3.121e+5  0.93  7.471e+4     No
 12   358.0    364.5   380.0  182.16   225108    0.2 176.82   2.071e+7  0.93  2.966e+5     No
 13   371.0    380.4   403.0  190.12     6729    4.1   1.63   6.429e+5  0.94  7.011e+4     No
 14   371.0    385.9   403.0  192.85     5332    5.0   1.63   5.159e+5  0.95  6.741e+4     No
 15   400.0    404.8   429.0  202.31     1127   24.0   3.82   1.138e+5  0.96  5.958e+4     No
 16   400.0    413.1   429.0  206.49    17668    1.6   3.82   1.816e+6  0.97  7.495e+4     No
 17   421.0    434.0   447.0  216.94    12297    2.2   3.27   1.321e+6  0.98  6.660e+4     No
 18   450.0    457.6   476.0  228.75     1067   22.5   2.26   1.201e+5  1.00  5.137e+4    Yes
 19   485.0    498.0   519.0  248.92     4961    4.8   1.07   6.019e+5  1.02  5.166e+4     No
 20   485.0    503.3   519.0  251.60     4390    5.3   1.07   5.376e+5  1.03  5.075e+4     No
 21   485.0    508.7   519.0  254.29     4884    4.9   1.07   6.039e+5  1.03  5.090e+4     No
 22   510.0    522.8   528.0  261.33     6470    4.0   5.10   8.196e+5  1.04  5.201e+4     No
 23   524.0    531.2   552.0  265.56    75763    0.5  24.36   9.735e+6  1.04  1.221e+5     No
 24   524.0    536.2   552.0  268.06     4155    5.7  24.36   5.383e+5  1.05  5.004e+4     No
 25   549.0    557.3   568.0  278.61    12539    3.4   2.40   1.681e+6  1.06  5.754e+4     No
 26   549.0    558.2   568.0  279.03    13577    3.2   2.40   1.823e+6  1.06  5.855e+4     No
 27   566.0    580.5   593.0  290.18    13846    1.8  14.14   1.925e+6  1.07  5.859e+4     No
 28   583.0    600.2   635.0  300.08    38865    0.8  10.73   5.565e+6  1.09  3.886e+4    Yes
 29   583.0    605.0   635.0  302.46    17774    1.4  10.73   2.563e+6  1.09  1.777e+4    Yes
 30   583.0    611.7   635.0  305.82     1133   18.7  10.73   1.650e+5  1.09  1.133e+3     No
 31   583.0    614.8   635.0  307.34     3029    7.2  10.73   4.431e+5  1.10  3.029e+3     No
 32   645.0    659.3   675.0  329.63     4398    4.9   1.81   6.844e+5  1.12  4.319e+4    Yes
 33   665.0    678.3   691.0  339.13     2980    6.9   4.40   4.756e+5  1.13  3.881e+4     No
 34   680.0    693.0   714.0  346.46    11597    1.9   1.60   1.886e+6  1.14  4.368e+4     No
 35   715.0    728.7   759.0  364.35     3387    5.4   2.27   5.760e+5  1.17  3.387e+3    Yes
 36   715.0    736.3   759.0  368.13     1764    9.8   2.27   3.028e+5  1.17  1.764e+3    Yes
 37   715.0    744.2   759.0  372.09     2672    6.6   2.27   4.629e+5  1.17  2.672e+3     No
 38   715.0    753.8   759.0  376.87      411   43.1   2.27   7.197e+4  1.18  4.110e+2     No
 39   754.0    759.6   773.0  379.81     1600   11.4   2.79   2.824e+5  1.18  2.507e+4     No
 40   771.0    784.9   794.0  392.47     1235   13.1   2.55   2.245e+5  1.20  2.253e+4     No
 41   786.0    795.9   808.0  397.94     1838    8.7   4.61   3.384e+5  1.20  2.210e+4     No
 42   797.0    809.6   820.0  404.81     3598    4.5   4.67   6.731e+5  1.21  2.308e+4     No
 43   815.0    822.2   838.0  411.08     2236    7.2   4.40   4.243e+5  1.22  2.095e+4     No
 44   824.0    839.0   860.0  419.51     1497    9.7   2.79   2.895e+5  1.23  1.919e+4     No
 45   824.0    846.0   860.0  423.00     1681    8.7   2.79   3.277e+5  1.23  1.902e+4     No
 46   824.0    849.2   860.0  424.63     1495    9.8   2.79   2.925e+5  1.24  1.866e+4     No
 47   851.0    865.2   883.0  432.60     8955    1.9   2.65   1.783e+6  1.24  2.567e+4    Yes
 48   872.0    875.6   902.0  437.84      516   30.4   3.30   1.038e+5  1.25  1.664e+4     No
 49   872.0    888.5   902.0  444.28     4554    3.4   3.30   9.296e+5  1.26  2.072e+4     No
 50   894.0    906.6   919.0  453.31     2011    7.1   5.32   4.182e+5  1.27  1.791e+4     No
 51   910.0    929.2   949.0  464.64   161544    0.3  59.37   3.439e+7  1.28  1.779e+5     No
 52   937.0    954.7   966.0  477.36    85517    0.4  83.31   1.867e+7  1.30  1.039e+5    Yes
 53   962.0    967.4   989.0  483.72      926   17.2  12.07   2.048e+5  1.30  1.686e+4     No
 54   962.0    974.0   989.0  487.07      261   52.9  12.07   5.797e+4  1.31  1.545e+4    Yes
 55   975.0    990.6  1008.0  495.32     1414    9.4   3.08   3.196e+5  1.32  1.580e+4     No
 56   975.0    997.6  1008.0  498.85     1000   13.6   3.08   2.275e+5  1.32  1.550e+4     No
 57   998.0   1021.9  1046.0  511.02   574677    0.1 168.54   1.338e+8  2.69  6.080e+5     No
 58   998.0   1026.8  1046.0  513.46    20993    1.4 168.54   4.909e+6  1.34  3.779e+4    Yes
 59   998.0   1036.4  1046.0  518.26    13010    1.5 168.54   3.069e+6  1.34  3.032e+4     No
 60  1039.0   1047.8  1065.0  523.93     5621    2.8   3.11   1.339e+6  1.35  1.952e+4     No
 61  1056.0   1070.4  1078.0  535.29      461   27.0   4.05   1.121e+5  1.36  1.216e+4     No
 62  1072.0   1081.2  1092.0  540.67    17919    1.0  27.36   4.398e+6  1.37  2.936e+4     No
 63  1086.0   1093.1  1110.0  546.63      831   14.8   1.71   2.060e+5  1.37  1.151e+4     No
 64  1098.0   1113.9  1129.0  557.01     1179    9.8   3.53   2.975e+5  1.38  1.140e+4     No
 65  1098.0   1119.7  1129.0  559.94      973   12.2   3.53   2.469e+5  1.39  1.116e+4     No
 66  1121.0   1134.4  1142.0  567.29    27391    0.8  17.19   7.034e+6  1.39  3.894e+4     No
 67  1139.0   1144.7  1185.0  572.40     8420    1.9   3.14   2.180e+6  1.40  8.420e+3     No
 68  1139.0   1154.2  1185.0  577.19     4431    3.0   3.14   1.157e+6  1.40  4.431e+3     No
 69  1139.0   1162.7  1185.0  581.44      706   15.2   3.14   1.856e+5  1.41  7.060e+2     No
 70  1139.0   1169.7  1185.0  584.92      475   22.1   3.14   1.255e+5  1.41  4.750e+2     No
 71  1176.0   1192.3  1204.0  596.26     2506    4.6   3.04   6.742e+5  1.43  1.122e+4     No
 72  1196.0   1213.7  1234.0  606.95    16058    1.0  23.19   4.394e+6  1.44  2.510e+4     No
 73  1196.0   1223.7  1234.0  611.96     3552    3.5  23.19   9.795e+5  1.44  1.261e+4     No
 74  1226.0   1236.2  1262.0  618.19     7745    1.8   3.14   2.156e+6  1.45  1.609e+4     No
 75  1226.0   1243.4  1262.0  621.81     3605    3.2   3.14   1.009e+6  1.45  1.172e+4    Yes
 76  1247.0   1265.7  1282.0  632.96     5187    2.3   2.12   1.476e+6  1.46  1.270e+4     No
 77  1278.0   1289.6  1307.0  644.90     3377    3.3   3.30   9.780e+5  1.48  1.048e+4     No
 78  1292.0   1308.0  1323.0  654.10      857   11.1   3.58   2.514e+5  1.49  7.706e+3     No
 79  1292.0   1312.9  1323.0  656.56      326   28.9   3.58   9.610e+4  1.49  7.128e+3     No
 80  1314.0   1326.4  1353.0  663.33    13494    1.1   3.22   4.013e+6  1.50  2.018e+4     No
 81  1314.0   1331.8  1353.0  666.00     2649    3.9   3.22   7.908e+5  1.50  9.314e+3     No
 82  1343.0   1356.2  1368.0  678.21     1097    8.7   4.41   3.329e+5  1.51  7.627e+3     No
 83  1362.0   1368.7  1393.0  684.50      883   11.5   3.06   2.701e+5  1.52  7.022e+3     No
 84  1362.0   1379.0  1393.0  689.62     6877    1.8   3.06   2.119e+6  1.52  1.294e+4     No
 85  1381.0   1395.3  1414.0  697.77     1141    8.1   9.63   3.553e+5  1.53  7.188e+3     No
 86  1397.0   1414.6  1442.0  707.44      512   16.5   2.66   1.616e+5  1.54  6.171e+3     No
 87  1397.0   1423.1  1442.0  711.66      637   13.1   2.66   2.019e+5  1.55  6.171e+3     No
 88  1546.0   1568.8  1591.0  784.54    18603    0.9  10.67   6.448e+6  1.62  2.327e+4     No
 89  1622.0   1632.7  1655.0  816.55      648   12.4   6.33   2.331e+5  1.65  4.912e+3     No
 90  1622.0   1639.1  1655.0  819.72     1141    7.1   6.33   4.118e+5  1.65  5.361e+3     No
 91  1640.0   1657.5  1712.0  828.96     3989    2.4   3.56   1.454e+6  1.66  3.989e+3    Yes
 92  1640.0   1670.4  1712.0  835.42      364   19.1   3.56   1.338e+5  1.67  3.640e+2     No
 93  1640.0   1682.7  1712.0  841.52      549   12.9   3.56   2.030e+5  1.68  5.490e+2     No
 94  1640.0   1692.4  1712.0  846.40     1893    4.3   3.56   7.034e+5  1.68  1.893e+3     No
 95  1696.0   1717.4  1738.0  858.91     1602    4.9   1.64   6.032e+5  1.69  5.354e+3     No
 96  1696.0   1724.3  1738.0  862.34      838    8.9   1.64   3.165e+5  1.70  4.602e+3     No
 97  1729.0   1742.9  1761.0  871.67     1571    5.1   2.40   5.995e+5  1.71  5.332e+3     No
 98  1745.0   1763.1  1795.0  881.75      827    8.8   2.96   3.189e+5  1.71  4.453e+3     No
 99  1745.0   1775.8  1795.0  888.13      389   17.4   2.96   1.511e+5  1.72  3.867e+3     No
100  1785.0   1798.9  1811.0  899.67     5070    2.0   4.87   1.992e+6  1.73  8.533e+3     No
101  1802.0   1812.1  1823.0  906.25     1011    7.7   5.10   4.001e+5  1.74  4.430e+3     No
102  1871.0   1887.7  1901.0  944.06      637   10.9   4.86   2.621e+5  1.78  3.823e+3     No
103  1889.0   1902.0  1926.0  951.25     1331    5.6   1.89   5.512e+5  1.78  4.363e+3     No
104  1916.0   1933.1  1964.0  966.79      433   14.9   1.60   1.823e+5  1.80  3.501e+3     No
105  1916.0   1944.8  1964.0  972.66     1079    6.4   1.60   4.566e+5  1.80  4.120e+3     No
106  1953.0   1967.9  1998.0  984.22      867    8.0   1.62   3.711e+5  1.81  3.836e+3     No
107  1953.0   1980.3  1998.0  990.43     3008    2.8   1.62   1.294e+6  1.82  6.035e+3     No
108  1995.0   2009.0  2028.0 1004.75      199   31.4   1.31   8.687e+4  1.83  3.092e+3     No
109  2020.0   2032.6  2060.0 1016.55      615   10.9   2.63   2.712e+5  1.84  3.397e+3     No
110  2020.0   2044.1  2060.0 1022.31      433   14.5   2.63   1.922e+5  1.85  3.200e+3     No
111  2046.0   2063.7  2080.0 1032.11     7830    1.4   4.43   3.504e+6  1.86  1.060e+4     No
112  2079.0   2093.3  2117.0 1046.94     3910    2.3   2.12   1.774e+6  1.87  6.575e+3     No
113  2151.0   2171.0  2199.0 1085.80      326   17.9   2.63   1.531e+5  1.91  2.803e+3     No
114  2151.0   2184.2  2199.0 1092.38     1070    6.1   2.63   5.056e+5  1.92  3.480e+3     No
115  2187.0   2199.9  2221.0 1100.25      582   10.5   1.39   2.767e+5  1.92  2.881e+3     No
116  2244.0   2258.9  2280.0 1129.74      599    9.8   1.54   2.920e+5  1.95  2.774e+3     No
117  2297.0   2309.7  2333.0 1155.16      603   10.3   1.40   3.003e+5  1.97  2.956e+3     No
118  2324.0   2344.7  2363.0 1172.67      541   10.6   2.44   2.735e+5  1.99  2.716e+3    Yes
119  2350.0   2367.4  2440.0 1184.05     1401    4.8   1.81   7.134e+5  2.00  9.634e+3     No
120  2350.0   2379.2  2440.0 1189.96      518   11.0   1.81   2.648e+5  2.01  8.803e+3     No
121  2350.0   2392.6  2440.0 1196.63      724    8.1   1.81   3.714e+5  2.01  9.067e+3     No
122  2350.0   2399.9  2440.0 1200.29     1524    4.3   1.81   7.844e+5  2.02  9.900e+3     No
123  2350.0   2415.6  2440.0 1208.14      391   14.7   1.81   2.023e+5  2.02  8.837e+3     No
124  2350.0   2425.8  2440.0 1213.27      923    7.0   1.81   4.791e+5  2.03  9.415e+3     No
125  2428.0   2442.8  2466.0 1221.75     2614    3.0   3.00   1.364e+6  2.03  4.871e+3     No
126  2449.0   2466.9  2480.0 1233.82      379   15.4   1.78   1.996e+5  2.05  2.613e+3     No
127  2504.0   2516.3  2553.0 1258.52      583   10.7   1.33   3.116e+5  2.07  2.828e+3     No
128  2504.0   2530.7  2553.0 1265.72      293   18.9   1.33   1.574e+5  2.07  2.520e+3     No
129  2532.0   2555.1  2575.0 1277.95      319   17.6   3.01   1.727e+5  2.09  2.584e+3     No
130  2560.0   2575.5  2600.0 1288.12      653    9.1   1.97   3.553e+5  2.09  2.774e+3     No
131  2604.0   2618.9  2641.0 1309.84      231   23.2   2.00   1.276e+5  2.11  2.211e+3     No
132  2645.0   2666.7  2684.0 1333.75      284   18.0   1.63   1.591e+5  2.14  2.092e+3     No
133  2668.0   2685.9  2719.0 1343.37      392   13.4   1.34   2.209e+5  2.14  2.192e+3     No
134  2668.0   2697.0  2719.0 1348.91      264   19.0   1.34   1.495e+5  2.15  2.070e+3     No
135  2702.0   2725.1  2749.0 1362.94      503   10.5   0.99   2.872e+5  2.16  2.305e+3     No
136  2731.0   2754.7  2787.0 1377.78     1367    4.4   1.11   7.886e+5  2.18  3.104e+3     No
137  2794.0   2815.9  2838.0 1408.40      207   23.3   1.95   1.222e+5  2.20  1.863e+3     No
138  2838.0   2864.6  2890.0 1432.76      924    5.9   1.54   5.537e+5  2.22  2.487e+3     No
139  2894.0   2918.8  2959.0 1459.87      403   11.8   1.22   2.458e+5  2.25  1.892e+3     No
140  2894.0   2931.4  2959.0 1466.16      471   10.1   1.22   2.884e+5  2.25  1.947e+3     No
141  2963.0   2990.1  3027.0 1495.53     2495    2.7   1.13   1.557e+6  2.28  3.911e+3     No
142  2963.0   3001.1  3027.0 1501.04     3942    2.0   1.13   2.469e+6  2.28  5.371e+3     No
143  3013.0   3042.2  3093.0 1521.59      370   12.5   0.97   2.345e+5  2.30  1.778e+3     No
144  3013.0   3053.4  3093.0 1527.19     1802    3.4   0.97   1.147e+6  2.31  3.205e+3     No
145  3013.0   3067.7  3093.0 1534.35     1032    5.2   0.97   6.600e+5  2.31  2.427e+3     No
146  3150.0   3169.5  3184.0 1585.24     1668    3.8   3.81   1.101e+6  2.36  3.184e+3     No
147  3180.0   3192.4  3235.0 1596.70      764    7.4   1.84   5.077e+5  2.37  2.207e+3    Yes
148  3180.0   3208.4  3235.0 1604.73     2472    2.8   1.84   1.650e+6  2.38  3.860e+3     No
149  3250.0   3272.8  3298.0 1636.94      240   18.2   1.42   1.633e+5  2.40  1.528e+3     No
150  3304.0   3307.1  3354.0 1654.11      253   21.1   1.04   1.741e+5  2.42  1.526e+3     No
151  3304.0   3328.9  3354.0 1664.99      469   10.1   1.04   3.246e+5  2.43  1.738e+3     No
152  3408.0   3412.1  3464.0 1706.63      230   20.5   0.97   1.628e+5  2.46  1.269e+3     No
153  3408.0   3440.6  3464.0 1720.86      794    6.1   0.97   5.668e+5  2.48  1.930e+3     No
154  3521.0   3539.6  3547.0 1770.38      788    6.9   1.50   5.776e+5  2.52  1.758e+3     No
155  3542.0   3564.5  3595.0 1782.87      387   10.7   1.82   2.856e+5  2.53  1.363e+3     No
156  3602.0   3609.4  3636.0 1805.32      167   27.8   1.29   1.251e+5  2.55  1.087e+3     No
157  3621.0   3648.6  3677.0 1824.90      357   10.7   0.98   2.693e+5  2.56  1.190e+3     No
158  3682.0   3705.7  3719.0 1853.48      352   11.5   2.22   2.693e+5  2.59  1.174e+3     No
159  3744.0   3753.0  3805.0 1877.15      224   18.0   1.12   1.739e+5  2.61  9.930e+2     No
160  3744.0   3776.1  3805.0 1888.71      611    6.7   1.12   4.763e+5  2.62  1.356e+3     No
161  3782.0   3820.3  3852.0 1910.82     5277    1.6   1.42   4.162e+6  2.64  5.995e+3     No
162  3782.0   3842.9  3852.0 1922.13      242   16.1   1.42   1.917e+5  2.65  9.620e+2     No
163  3862.0   3883.4  3911.0 1942.39      122   26.7   1.03   9.776e+4  2.66  8.200e+2     No
164  3900.0   3927.3  3966.0 1964.33      139   21.3   0.86   1.124e+5  2.68  7.060e+2     No
165  3900.0   3940.8  3966.0 1971.09      117   24.8   0.86   9.540e+4  2.69  6.630e+2     No
166  3968.0   3997.0  4027.0 1999.20      304   10.3   0.87   2.501e+5  2.71  7.940e+2     No
167  4004.0   4037.2  4068.0 2019.31      781    5.0   0.87   6.494e+5  2.73  1.271e+3     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            1.8040E+08    1.7970E+08    1.9970E+13       0.40        u      

   477.36      1.8040E+08          100.00     0.40   100.00
  2      CO          60            2.7380E+05    2.7370E+05    1.0950E+12      10.57        u      

  1172.67      2.7380E+05          100.00    10.57   100.00
  3      KR          85            1.1420E+09    1.1420E+09    9.3160E+15       1.40        u      

   513.46      1.1420E+09          100.00     1.40   100.00
  4      RU         106            1.0170E+07    1.0160E+07    7.8690E+12       3.24        u      

   621.81      1.0170E+07          100.00     3.24   100.00
  5      TE         132            1.4510E+05    1.3640E+05    9.6580E+08      22.55        u      

   228.75      1.4510E+05          100.00    22.55   100.00
  6      I         131            7.2750E+05    7.0980E+05    1.2150E+10       5.36        u      

   364.35      7.2750E+05          100.00     5.36   100.00
  7      LA         140            5.4280E+05    4.8230E+05    1.8920E+09       7.02        u      

   432.60      6.7290E+07            0.81     1.90   100.00
   487.07      1.4250E+05          380.86    52.94   100.00
  1596.70      6.0060E+05           90.38     7.36   100.00
  8      TL         200            5.8720E+05    4.8920E+05    1.3260E+09       6.92        u      

   368.13      4.1850E+05          140.32     9.77   100.00
   828.96      1.6230E+07            3.62     2.43   100.00
  9      PA         231            1.6530E+08    1.6530E+08    8.8250E+22       0.73        u      

   300.08      2.3380E+08           70.69     0.77   100.00
   302.46      1.4990E+08          110.28     1.43   100.00
   329.63      5.1850E+07          318.79     4.90   100.00


Page:4                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:14:56
==============================================================================================================
SN:289_086.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 289.8982 ZT: 289.5990(2018) CT: 289.8852 CL:    15
NCHAN:4096   Live:    15.0   True:    18.7   Delta: 0.2927   Rate:1010711   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-16 21:35:01.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: gamanal  Peaks: 213  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-16 21:35:08.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   112.0    116.8   121.0   58.24    20168   10.1  22.81   6.635e+6  0.76  1.811e+5    Yes
  2   141.0    145.6   147.0   72.63     1732   30.1   1.00   3.263e+5  0.79  1.129e+5    Yes
  3   147.0    150.0   151.0   74.84     3620   19.0   1.00   6.322e+5  0.80  8.327e+4    Yes
  4   151.0    153.7   156.0   76.72     2020   34.1   1.00   3.313e+5  0.80  9.845e+4     No
  5   165.0    169.6   171.0   84.65     2087   28.8   1.14   2.670e+5  0.82  1.183e+5     No
  6   171.0    175.7   177.0   87.72    19853    8.7   5.00   2.320e+6  0.82  1.225e+5     No
  7   175.0    177.0   180.0   88.36     5556   19.6   2.43   6.420e+5  0.82  1.281e+5     No
  8   188.0    194.5   200.0   97.14    18298    9.0   6.70   1.978e+6  0.84  2.630e+5    Yes
  9   235.0    239.1   242.0  119.41     2679   26.6   1.00   2.503e+5  0.88  1.907e+5     No
 10   245.0    247.8   250.0  123.79     1538   38.3   1.00   1.416e+5  0.89  1.424e+5     No
 11   254.0    261.1   262.0  130.46    39205   10.1   1.00   3.616e+6  0.90  2.359e+5     No
 12   261.0    262.0   273.0  130.88    62486    1.0   2.68   5.764e+6  0.90  4.045e+5    Yes
 13   307.0    311.1   317.0  155.45    33113    6.5  11.42   3.078e+6  0.94  2.857e+5     No
 14   352.0    357.2   358.0  178.52     6090   16.4   1.72   6.060e+5  0.98  1.595e+5    Yes
 15   358.0    364.3   365.0  182.06   190659    9.6   9.88   1.930e+7  0.98  3.864e+5    Yes
 16   364.0    365.2   375.0  182.51    55846    0.8  14.11   5.666e+6  0.98  4.624e+5     No
 17   378.0    380.4   383.0  190.12     7084    7.9   1.00   7.453e+5  0.92  1.249e+5     No
 18   383.0    385.9   391.0  192.85     6009   11.9   1.00   6.403e+5  1.00  1.776e+5     No
 19   410.0    413.2   419.0  206.49    18324    5.2   3.01   2.074e+6  1.02  1.924e+5    Yes
 20   431.0    434.0   437.0  216.93    12809    5.6   2.41   1.515e+6  1.04  1.269e+5    Yes
 21   446.0    449.4   451.0  224.60      822   59.4   1.00   1.004e+5  1.05  9.307e+4     No
 22   453.0    457.5   460.0  228.68     1134   52.5   1.00   1.406e+5  1.05  1.202e+5    Yes
 23   495.0    498.0   501.0  248.92     5135   10.0   1.00   6.860e+5  1.09  9.929e+4    Yes
 24   501.0    503.3   506.0  251.60     4210   11.1   1.00   5.678e+5  1.00  8.413e+4     No
 25   506.0    508.7   511.0  254.28     4557   10.6   1.00   6.204e+5  0.99  8.367e+4     No
 26   520.0    522.9   528.0  261.38     7095    8.4   1.00   9.898e+5  1.07  1.226e+5     No
 27   527.0    531.2   532.0  265.53    76768    1.9   1.65   1.086e+7  1.11  1.486e+5     No
 28   531.0    532.8   533.0  266.33     4702   23.7   1.07   6.670e+5  1.11  9.876e+4     No
 29   533.0    536.3   542.0  268.11     5161   10.7   1.00   7.365e+5  1.11  1.393e+5    Yes
 30   554.0    557.8   561.0  278.83    26394    3.8   3.38   3.899e+6  1.13  1.258e+5    Yes
 31   561.0    564.8   568.0  282.34     1704   34.9   2.07   2.546e+5  1.13  9.908e+4     No
 32   577.0    580.2   581.0  290.05    13214    4.9   1.00   2.022e+6  1.14  7.350e+4     No
 33   581.0    582.4   585.0  291.13     5067   12.6   1.00   7.778e+5  1.14  6.950e+4     No
 34   585.0    588.3   593.0  294.12     1504   36.8   1.00   2.330e+5  1.14  1.087e+5     No
 35   593.0    600.3   602.0  300.08    40575    3.0   2.57   6.398e+6  1.15  1.596e+5     No
 36   602.0    605.0   609.0  302.46    18700    6.6  10.38   2.969e+6  1.15  1.172e+5     No
 37   609.0    614.7   617.0  307.28     3519   20.8   2.16   5.667e+5  1.16  1.066e+5    Yes
 38   627.0    630.8   634.0  315.36     1118   43.7   1.00   1.843e+5  1.18  8.611e+4     No
 39   634.0    637.0   643.0  318.48     1224   45.2   1.00   2.036e+5  1.18  1.073e+5    Yes
 40   656.0    659.4   665.0  329.68     4944   15.1   1.91   8.474e+5  1.19  1.061e+5    Yes
 41   672.0    678.3   682.0  339.10     2811   21.5   1.00   4.940e+5  1.21  1.067e+5    Yes
 42   688.0    693.0   698.0  346.45    12543    4.6   1.00   2.246e+6  1.21  1.019e+5     No
 43   726.0    728.8   735.0  364.36     3744   12.8   1.00   7.013e+5  1.24  6.985e+4    Yes
 44   734.0    736.3   739.0  368.14     2048   16.5   1.00   3.871e+5  1.13  4.041e+4    Yes
 45   738.0    744.2   750.0  372.09     3147   20.4   1.00   6.006e+5  1.25  8.438e+4     No
 46   751.0    753.7   756.0  376.83      731   42.9   1.00   1.411e+5  1.13  3.615e+4     No
 47   757.0    759.8   764.0  379.90     1844   20.7   1.00   3.584e+5  1.14  4.770e+4    Yes
 48   782.0    784.9   787.0  392.43     1178   25.4   1.00   2.358e+5  1.15  3.256e+4    Yes
