
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:20:33
==============================================================================================================
SN:290_014.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.1941 ZT: 289.5990(2018) CT: 290.1715 CL:    30
NCHAN:4096   Live:    30.0   True:    32.6   Delta: 0.5838   Rate:386540   Gain: 0.50021   Zero: -0.17000
136    2516.56    1258.64         663      10.9      1.6    1.8784E+05      1.63        No
137    2531.55    1266.14         194      31.6      1.0    5.5247E+04      1.82        No
138    2555.42    1278.08         343      16.9      1.0    9.8453E+04      1.58       Yes
139    2575.32    1288.03         599      12.0      1.4    1.7279E+05      1.73        No
140    2724.95    1362.88         453      16.1      1.0    1.3731E+05      2.01       Yes
141    2754.67    1377.74        1342       7.8      1.6    4.1090E+05      2.01        No
142    2864.92    1432.89         784       9.0      1.0    2.4922E+05      1.54        No
143    2931.08    1465.98         617      13.2      1.0    2.0037E+05      2.24        No
144    2990.03    1495.47        2166       5.3      1.3    7.1709E+05      2.05        No
145    3001.26    1501.09        3542       3.9      1.0    1.1770E+06      2.05        No
146    3042.53    1521.73         262      21.4      1.0    8.8256E+04      1.78        No
147    3053.65    1527.30        1496       6.5      1.0    5.0553E+05      1.78        No
148    3068.31    1534.63         122      48.4      1.3    4.1451E+04      2.54        No
149    3147.34    1574.16         254      20.7      1.0    8.8150E+04      2.45        No
150    3169.71    1585.35        1536       6.9      2.6    5.3766E+05      2.18        No
151    3192.77    1596.89        1670       6.5      1.0    5.8874E+05      1.98       Yes
152    3272.13    1636.58         234      23.4      2.1    8.4626E+04      2.22        No
153    3308.01    1654.53         183      24.5      1.0    6.6750E+04      1.43        No
154    3329.51    1665.28         351      17.0      1.4    1.2870E+05      1.39        No
155    3356.23    1678.65         173      40.1      1.8    6.4149E+04      3.29        No
156    3396.30    1698.70         138      31.1      1.0    5.1623E+04      1.74        No
157    3441.17    1721.14         713      10.9      1.1    2.6997E+05      2.00        No
158    3539.78    1770.46         770      11.1      1.0    2.9973E+05      2.11        No
159    3564.58    1782.87         416      17.0      1.9    1.6277E+05      1.98        No
160    3704.01    1852.61         285      20.1      2.0    1.1590E+05      2.35        No
161    3776.15    1888.70         531      14.9      4.2    2.1987E+05      1.86        No
162    3820.66    1910.96         395      16.5      1.0    1.6532E+05      2.19        No
163    3883.11    1942.20         112      21.6      1.7    4.7498E+04      2.41        No
164    4038.07    2019.71         687      13.0      1.5    3.0336E+05      2.07        No
165    4088.33    2044.85         408      11.3   4373.8    1.8215E+05      2.46        No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            9.3790E+07    9.3080E+07    1.0380E+13       0.70        u      

   477.28      9.3790E+07            1.00     0.70     0.00
  2      CO          60            2.4820E+05    2.4810E+05    9.9250E+11      13.60        u      

  1172.89      2.4820E+05            1.00    13.60     0.00
  3      ZR          97            1.8200E+07    1.0250E+07    2.6630E+10      16.10        u      

   254.29      1.3360E+08            0.14     2.10     0.00
  1362.88      1.8200E+07            1.00    16.10     0.00
  4      MO          99            2.9250E+06    2.5250E+06    1.6700E+10      17.50        u      

   778.34      2.9250E+06            1.00    17.50     0.00
  5      RU         106            5.5330E+06    5.5330E+06    3.6920E+17       3.40        u      

   621.81      5.5330E+06            1.00     3.40     0.00
  6      CD         115            4.3860E+05    3.6570E+05    2.0300E+09      21.50        u      

   527.85      4.3860E+05            1.00    21.50     0.00
  7      SB         125            1.4060E+08    1.4060E+08    2.9130E+14       0.90        u      

   606.79      1.4060E+08            1.00     0.90     0.00
  8      TE         132            1.7330E+05    1.5280E+05    1.1540E+09      13.30        u      

   228.58      1.7570E+05            0.99    13.30     0.00
  9      TE         131       M    4.2310E+05    3.0610E+05    1.0990E+09      15.30        u      

   773.94      4.2310E+05            1.00    15.30     0.00
  10      I         126            4.0050E+06    3.8820E+06    1.0830E+11      20.30        u      

   665.97      4.0500E+06            0.99     2.90     0.10
   754.25      3.0560E+06            1.31    17.70    -0.70
  11      I         131            3.6340E+05    3.4560E+05    6.0700E+09       5.90        u      

   364.31      3.6340E+05            1.00     5.90     0.00
  12      I         133            2.9370E+06    1.8410E+06    5.2880E+09      17.80        u      

   875.06      2.9370E+06            1.00    17.80     0.00
  13      CS         134            5.3640E+05    5.3610E+05    8.3920E+11      36.20        u      

   802.35      5.3640E+05            1.00    36.20     0.00
  14      LA         140            7.4510E+05    5.8540E+05    2.5970E+09      23.40        u      

   328.69      9.5630E+05            0.78    12.80     0.60
   487.11      6.4520E+05            1.15     7.90    -0.60
   816.00      7.0550E+05            1.06    12.90    -0.20
   867.57      2.3380E+06            0.32    14.60     1.80
  1596.89      7.8540E+05            0.95     6.50     0.20
  15      EU         156            3.2100E+06    3.1250E+06    1.0130E+11      16.90        u      

  1278.08      3.2100E+06            1.00    16.90     0.00
  16      TB         160            4.8770E+06    4.8500E+06    7.3250E+11      40.30        u      

   216.11      4.0830E+06            1.19     8.70    -0.70
   765.40      3.1820E+06            1.53    23.10    -1.10
  1200.30      1.7440E+07            0.28     6.60     2.80
  17      TB         161            3.0640E+06    2.8900E+06    4.3980E+10       6.50        u      

    74.92      3.0640E+06            1.00     6.50     0.00
  18      PB         211            1.2570E+14    1.2270E+07    6.5440E+15       4.50        u      

   404.83      1.3360E+14            1.00     4.50     0.00
  19      AC         228            8.6230E+06    1.7680E+06    4.5750E+09      24.00        u      

   965.17      8.6230E+06            1.00    24.00     0.00
  20      PA         231            1.5320E+06    4.8500E+05    3.8090E+16      18.30        u      

    84.59      4.8380E+06            1.00    18.30     0.00
   300.07      1.1420E+09            0.00     0.60     0.00
  21      PA         233            1.4030E+08    1.3820E+08    7.8680E+12       0.60        u      

   300.07      1.4090E+08            1.00     0.60     0.00
  22      U         234            7.3130E+09    7.3130E+09    1.3620E+21       2.10        u      

   254.29      8.4670E+09            0.86     2.10     0.00
  23      U         237            2.9450E+06    2.7740E+06    4.1300E+10       2.80        u      

    97.13      2.9450E+06            1.00     2.80     0.00
  24      NP         239            2.0230E+04    1.7030E+04    9.8950E+07      13.30        u      

   228.58      1.5160E+06            0.01    13.30     0.00


Page:3                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:20:36
==============================================================================================================
SN:290_014.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.1941 ZT: 289.5990(2018) CT: 290.1715 CL:    30
NCHAN:4096   Live:    30.0   True:    32.6   Delta: 0.5838   Rate:386540   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 04:41:01.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: unisampo  Peaks: 168  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 04:41:04.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   105.0    117.0   129.0   58.34    18694    1.2  10.65   2.781e+6  0.75  5.235e+4     No
  2   135.0    145.6   161.0   72.68     1732   11.2   0.87   1.478e+5  0.77  3.605e+4     No
  3   135.0    150.1   161.0   74.92     3045    6.4   0.87   2.408e+5  0.77  3.760e+4     No
  4   160.0    175.9   187.0   87.84    19946    1.2  15.99   1.055e+6  0.79  5.908e+4     No
  5   179.0    194.6   205.0   97.15     8517    2.7   0.86   4.179e+5  0.81  5.097e+4     No
  6   226.0    236.0   247.0  117.90     2229   10.8   4.26   9.539e+4  0.84  5.592e+4     No
  7   226.0    239.1   247.0  119.44     7753    3.3   4.26   3.288e+5  0.84  6.202e+4     No
  8   240.0    247.7   259.0  123.75     3375    7.5  13.80   1.410e+5  0.85  5.897e+4     No
  9   248.0    261.6   278.0  130.71    87996    0.4  11.91   3.686e+6  0.86  1.451e+5     No
 10   300.0    311.1   323.0  155.47     2041   11.9   1.29   8.616e+4  0.90  5.692e+4     No
 11   344.0    357.5   363.0  178.63     6117    4.4   2.10   2.765e+5  0.93  6.194e+4     No
 12   358.0    364.5   380.0  182.14     7950    3.4  13.18   3.656e+5  0.93  6.319e+4     No
 13   400.0    413.2   429.0  206.51    44284    0.7   5.81   2.276e+6  0.97  9.189e+4     No
 14   421.0    432.3   449.0  216.08     2486    9.0   1.58   1.330e+5  0.98  4.693e+4     No
 15   452.0    457.5   469.0  228.67     1658   13.6   1.75   9.327e+4  1.00  4.163e+4    Yes
 16   492.0    497.8   507.0  248.85     4555    4.9   4.85   2.762e+5  1.02  4.031e+4     No
 17   499.0    508.6   522.0  254.25    12588    1.9  19.77   7.781e+5  1.03  4.803e+4     No
 18   511.0    522.7   528.0  261.31     5250    4.3   6.89   3.325e+5  1.04  4.082e+4     No
 19   524.0    531.2   550.0  265.55   189278    0.3  14.84   1.216e+7  1.04  2.242e+5     No
 20   524.0    536.1   550.0  268.01     6252    3.4  14.84   4.050e+5  1.05  4.052e+4     No
 21   538.0    552.0   574.0  275.94     1829   10.6   3.62   1.216e+5  1.06  3.466e+4     No
 22   538.0    557.7   574.0  278.81    25233    1.0   3.62   1.693e+6  1.06  5.787e+4     No
 23   538.0    565.1   574.0  282.52     1181   16.6   3.62   8.013e+4  1.06  3.356e+4     No
 24   570.0    580.2   588.0  290.08    13311    1.8  23.28   9.248e+5  1.07  4.671e+4     No
 25   583.0    588.6   597.0  294.24      965   21.6  20.56   6.792e+4  1.08  3.416e+4     No
 26   589.0    600.2   614.0  300.06    96577    0.4   6.53   6.914e+6  1.09  1.291e+5    Yes
 27   589.0    604.8   614.0  302.37    15007    1.6   6.53   1.082e+6  1.09  4.743e+4    Yes
 28   607.0    614.7   632.0  307.32     2509    8.0   2.86   1.835e+5  1.10  3.421e+4     No
 29   633.0    637.6   656.0  318.76     1168   17.6   2.08   8.819e+4  1.11  3.159e+4    Yes
 30   645.0    657.5   671.0  328.70     1776   10.5   1.72   1.379e+5  1.12  3.179e+4    Yes
 31   665.0    678.2   691.0  339.09     3206    5.8   3.87   2.558e+5  1.13  3.079e+4     No
 32   680.0    692.9   714.0  346.44    10897    1.8   2.82   8.861e+5  1.14  3.503e+4     No
 33   714.0    728.6   743.0  364.31     3404    4.7   0.69   2.894e+5  1.17  2.275e+4    Yes
 34   714.0    739.9   743.0  369.96      795   21.3   0.69   6.849e+4  1.17  1.921e+4     No
 35   740.0    746.6   757.0  373.30     1103   14.1   2.32   9.581e+4  1.18  1.933e+4     No
 36   747.0    759.6   775.0  379.79     4342    3.6   5.31   3.831e+5  1.18  2.166e+4     No
 37   762.0    775.6   792.0  387.80     1472    9.4   1.48   1.323e+5  1.19  1.754e+4     No
 38   781.0    796.0   808.0  397.98     2611    5.3   4.62   2.404e+5  1.20  1.730e+4     No
 39   802.0    809.6   820.0  404.81     3839    3.8   5.72   3.591e+5  1.21  1.748e+4     No
 40   815.0    820.8   836.0  410.41     1510    9.1   1.42   1.431e+5  1.22  1.442e+4     No
 41   823.0    838.7   863.0  419.37      891   13.5   1.68   8.619e+4  1.23  1.320e+4     No
 42   823.0    846.1   863.0  423.04     1664    7.4   1.68   1.622e+5  1.23  1.375e+4     No
 43   849.0    865.3   882.0  432.65     7908    1.9   1.17   7.873e+5  1.24  1.927e+4    Yes
 44   872.0    888.5   905.0  444.27     4356    3.0   3.02   4.445e+5  1.26  1.520e+4     No
 45   872.0    894.4   905.0  447.22     1460    8.2   3.02   1.500e+5  1.26  1.221e+4     No
 46   896.0    906.6   925.0  453.31     1995    6.0   2.15   2.075e+5  1.27  1.240e+4     No
 47   913.0    929.2   945.0  464.64    14004    1.2   2.38   1.491e+6  1.28  2.404e+4     No
 48   931.0    954.5   989.0  477.28    81313    0.4  33.44   8.876e+6  1.30  8.131e+4    Yes
 49   931.0    961.1   989.0  480.58     6391    2.1  33.44   7.022e+5  1.30  6.391e+3     No
 50   931.0    967.2   989.0  483.62     4476    2.8  33.44   4.947e+5  1.30  4.476e+3     No
 51   931.0    974.0   989.0  487.06     1938    6.0  33.44   2.156e+5  1.31  1.938e+3    Yes
 52   977.0    992.4  1005.0  496.26     2744    4.3   4.46   3.107e+5  1.32  1.250e+4     No
 53   995.0   1021.8  1034.0  510.93   608027    0.1  82.87   7.076e+7  2.69  6.362e+5     No
 54  1030.0   1036.1  1046.0  518.12    30146    0.8  56.99   3.555e+6  1.34  4.072e+4     No
 55  1039.0   1047.6  1077.0  523.83     5325    2.4   6.89   6.344e+5  1.35  1.257e+4     No
 56  1039.0   1055.5  1077.0  527.82      227   39.5   6.89   2.729e+4  1.35  7.043e+3     No
 57  1071.0   1082.2  1091.0  541.17     6169    2.0   4.79   7.578e+5  1.37  1.213e+4     No
 58  1085.0   1092.4  1110.0  546.25     1637    6.0   1.96   2.029e+5  1.37  7.307e+3     No
 59  1096.0   1112.7  1126.0  556.41      651   13.2   2.31   8.204e+4  1.38  6.148e+3     No
 60  1096.0   1120.0  1126.0  560.08      691   13.8   2.31   8.763e+4  1.39  6.283e+3     No
 61  1122.0   1130.5  1141.0  565.33     2447    4.3   4.34   3.131e+5  1.39  8.298e+3     No
 62  1122.0   1134.2  1141.0  567.20     4479    2.6   4.34   5.749e+5  1.39  1.036e+4     No
 63  1136.0   1144.6  1185.0  572.38    21589    0.8   6.22   2.795e+6  1.40  2.159e+4     No
 64  1136.0   1154.3  1185.0  577.22    10159    1.3   6.22   1.326e+6  1.40  1.016e+4     No
 65  1136.0   1162.2  1185.0  581.19      776   10.6   6.22   1.020e+5  1.41  7.760e+2     No
 66  1136.0   1169.5  1185.0  584.82      735   11.2   6.22   9.715e+4  1.41  7.350e+2     No
 67  1176.0   1192.2  1204.0  596.20     2291    4.0   4.18   3.082e+5  1.43  7.170e+3     No
 68  1196.0   1209.3  1233.0  604.73    10496    1.4   4.28   1.431e+6  1.43  1.513e+4    Yes
 69  1196.0   1213.6  1233.0  606.89    37710    0.6   4.28   5.158e+6  1.44  4.236e+4     No
 70  1196.0   1223.7  1233.0  611.96     3753    2.8   4.28   5.174e+5  1.44  8.428e+3     No
 71  1226.0   1236.1  1260.0  618.14     7770    1.6   3.83   1.081e+6  1.45  1.223e+4     No
 72  1226.0   1243.4  1260.0  621.79     3802    2.6   3.83   5.320e+5  1.45  8.079e+3    Yes
 73  1246.0   1265.6  1285.0  632.90     4977    2.0   3.23   7.082e+5  1.46  8.939e+3     No
 74  1270.0   1289.4  1306.0  644.83     2759    3.1   1.91   3.995e+5  1.48  6.360e+3     No
 75  1292.0   1307.4  1324.0  653.80      676   10.2   2.23   9.919e+4  1.49  4.083e+3     No
 76  1308.0   1326.5  1354.0  663.36     1233    6.0   5.52   1.833e+5  1.50  4.692e+3     No
 77  1308.0   1331.8  1354.0  666.00     5976    1.7   5.52   8.918e+5  1.50  9.409e+3    Yes
 78  1338.0   1356.0  1367.0  678.13      799    8.8   3.42   1.212e+5  1.51  4.138e+3     No
 79  1359.0   1368.7  1394.0  684.47     1241    6.1   2.78   1.899e+5  1.52  4.388e+3     No
 80  1359.0   1379.0  1394.0  689.62     5842    1.8   2.78   9.001e+5  1.52  8.881e+3     No
 81  1384.0   1394.5  1413.0  697.39      425   15.2   2.07   6.612e+4  1.53  3.267e+3     No
 82  1396.0   1399.7  1434.0  699.98      392   17.9   1.74   6.121e+4  1.53  3.154e+3     No
 83  1396.0   1414.8  1434.0  707.51      496   12.4   1.74   7.826e+4  1.54  3.187e+3     No
 84  1396.0   1423.3  1434.0  711.77      720    9.0   1.74   1.142e+5  1.55  3.371e+3     No
 85  1425.0   1437.4  1457.0  718.84      787    8.1   1.46   1.259e+5  1.55  3.400e+3     No
 86  1498.0   1508.3  1526.0  754.31      400   15.1   1.60   6.687e+4  1.59  2.880e+3    Yes
 87  1512.0   1530.5  1539.0  765.41      270   21.4   1.41   4.575e+4  1.60  2.500e+3    Yes
 88  1536.0   1547.4  1592.0  773.85      595   10.3  20.16   1.019e+5  1.61  2.959e+3     No
 89  1536.0   1556.4  1592.0  778.38      586   10.0  20.16   1.009e+5  1.61  2.906e+3     No
 90  1536.0   1568.1  1592.0  784.23    26275    0.7  20.16   4.552e+6  1.62  2.854e+4     No
 91  1624.0   1631.6  1653.0  815.99      638    9.7   3.20   1.147e+5  1.65  2.580e+3    Yes
 92  1624.0   1638.9  1653.0  819.63      998    6.2   3.20   1.800e+5  1.65  2.993e+3     No
 93  1641.0   1657.0  1711.0  828.67     8189    1.3   3.08   1.492e+6  1.66  8.189e+3     No
 94  1641.0   1669.9  1711.0  835.13      523   10.1   3.08   9.601e+4  1.67  5.230e+2     No
 95  1641.0   1682.9  1711.0  841.63      507   10.3   3.08   9.367e+4  1.68  5.070e+2     No
 96  1641.0   1692.1  1711.0  846.25     1929    3.4   3.08   3.582e+5  1.68  1.929e+3     No
 97  1695.0   1717.1  1761.0  858.74     1462    4.2   2.50   2.752e+5  1.69  4.733e+3     No
 98  1695.0   1724.4  1761.0  862.38      777    7.0   2.50   1.469e+5  1.70  4.062e+3     No
 99  1695.0   1734.6  1761.0  867.48      556    9.6   2.50   1.056e+5  1.70  3.859e+3    Yes
100  1695.0   1742.8  1761.0  871.61     4181    2.0   2.50   7.978e+5  1.70  7.499e+3     No
101  1695.0   1749.8  1761.0  875.09      533   10.5   2.50   1.020e+5  1.71  3.863e+3     No
102  1755.0   1775.4  1794.0  887.91      187   24.9   1.50   3.629e+4  1.72  1.851e+3     No
103  1780.0   1799.2  1832.0  899.80      402   12.1   1.41   7.904e+4  1.73  2.005e+3     No
104  1780.0   1811.9  1832.0  906.16     2414    2.9   1.41   4.773e+5  1.74  4.065e+3     No
105  1867.0   1887.5  1899.0  943.99      516    9.8   1.77   1.060e+5  1.78  2.005e+3     No
106  1888.0   1901.6  1922.0  951.03     1312    4.5   3.21   2.716e+5  1.78  2.798e+3     No
107  1912.0   1929.6  1943.0  965.02      331   14.8   1.76   6.940e+4  1.80  1.945e+3     No
108  1930.0   1944.7  1965.0  972.61      854    6.5   1.86   1.807e+5  1.80  2.462e+3     No
109  1947.0   1967.6  1994.0  984.07      860    6.2   1.53   1.839e+5  1.81  2.347e+3     No
110  1947.0   1980.2  1994.0  990.35     2862    2.5   1.53   6.159e+5  1.82  4.321e+3     No
111  1990.0   1994.7  2029.0  997.61      229   22.9   1.41   4.952e+4  1.83  1.575e+3     No
112  1990.0   2009.1  2029.0 1004.82      228   19.6   1.41   4.979e+4  1.83  1.606e+3     No
113  2019.0   2032.7  2062.0 1016.62      505    9.8   1.97   1.115e+5  1.84  1.915e+3     No
114  2019.0   2044.1  2062.0 1022.33      390   11.9   1.97   8.651e+4  1.85  1.774e+3     No
115  2047.0   2063.3  2084.0 1031.94      526    9.0   1.28   1.178e+5  1.86  1.810e+3     No
116  2066.0   2091.2  2117.0 1045.87      497    8.9   2.26   1.127e+5  1.87  1.762e+3     No
117  2100.0   2123.0  2143.0 1061.77      335   12.7   1.05   7.699e+4  1.89  1.531e+3     No
118  2151.0   2171.2  2199.0 1085.92      320   13.4   2.75   7.522e+4  1.91  1.545e+3     No
119  2151.0   2183.6  2199.0 1092.12      759    6.5   2.75   1.791e+5  1.92  1.981e+3     No
120  2186.0   2200.1  2221.0 1100.33      540    8.7   2.22   1.283e+5  1.92  1.704e+3     No
121  2235.0   2258.7  2279.0 1129.66      490    8.8   1.33   1.195e+5  1.95  1.583e+3     No
122  2279.0   2300.2  2322.0 1150.41      654    7.0   2.37   1.623e+5  1.97  1.748e+3     No
123  2279.0   2308.8  2322.0 1154.73      496    9.0   2.37   1.236e+5  1.97  1.593e+3     No
124  2322.0   2344.1  2361.0 1172.40      655    7.0   2.36   1.653e+5  1.99  1.783e+3     No
125  2350.0   2367.6  2390.0 1184.16     1781    3.3   1.99   4.534e+5  2.00  2.946e+3     No
126  2384.0   2393.0  2442.0 1196.84      498    9.8   1.58   1.278e+5  2.01  8.338e+3     No
127  2384.0   2399.8  2442.0 1200.24     1434    4.0   1.58   3.690e+5  2.02  9.306e+3     No
128  2384.0   2414.5  2442.0 1207.61      361   11.9   1.58   9.346e+4  2.02  8.301e+3     No
129  2384.0   2425.9  2442.0 1213.31      848    5.9   1.58   2.201e+5  2.03  8.840e+3     No
130  2428.0   2442.3  2463.0 1221.51      229   18.6   2.18   5.985e+4  2.03  1.381e+3     No
131  2444.0   2467.2  2489.0 1233.96      483    9.1   1.14   1.271e+5  2.05  1.605e+3     No
132  2483.0   2502.0  2541.0 1251.37      203   19.9   1.98   5.393e+4  2.06  1.334e+3     No
133  2483.0   2516.4  2541.0 1258.57      676    7.0   1.98   1.807e+5  2.07  1.771e+3     No
134  2483.0   2531.6  2541.0 1266.19      176   24.1   1.98   4.732e+4  2.07  1.233e+3     No
135  2541.0   2555.2  2569.0 1277.97      330   13.3   1.81   8.925e+4  2.09  1.414e+3     No
136  2563.0   2575.0  2610.0 1287.90      636    7.6   1.13   1.729e+5  2.09  1.667e+3     No
137  2563.0   2588.1  2610.0 1294.41      131   29.0   1.13   3.572e+4  2.10  1.135e+3     No
138  2596.0   2620.2  2655.0 1310.52      117   30.6   0.88   3.230e+4  2.11  1.064e+3     No
139  2596.0   2631.9  2655.0 1316.34      213   17.2   0.88   5.900e+4  2.12  1.131e+3     No
140  2642.0   2667.1  2689.0 1333.98      125   27.5   0.97   3.508e+4  2.14  9.710e+2     No
141  2702.0   2724.6  2751.0 1362.72      462    8.4   1.26   1.318e+5  2.16  1.270e+3     No
142  2728.0   2754.3  2766.0 1377.56     1164    4.3   1.49   3.359e+5  2.18  1.952e+3     No
143  2838.0   2864.6  2889.0 1432.73      810    5.2   1.37   2.426e+5  2.22  1.466e+3     No
144  2903.0   2930.8  2968.0 1465.86      619    6.1   1.03   1.895e+5  2.25  1.187e+3     No
145  2903.0   2943.9  2968.0 1472.40      120   24.6   1.03   3.694e+4  2.26  6.910e+2     No
146  2960.0   2966.7  3028.0 1483.82      131   24.8   1.41   4.061e+4  2.27  6.640e+2     No
147  2960.0   2989.7  3028.0 1495.32     2221    2.5   1.41   6.928e+5  2.28  2.754e+3     No
148  2960.0   3000.9  3028.0 1500.93     3584    1.9   1.41   1.122e+6  2.28  4.118e+3     No
149  3013.0   3042.2  3090.0 1521.57      341    9.4   1.54   1.080e+5  2.30  8.450e+2     No
150  3013.0   3053.1  3090.0 1527.05     1595    3.1   1.54   5.076e+5  2.31  2.097e+3     No
151  3013.0   3068.0  3090.0 1534.49      114   24.1   1.54   3.661e+4  2.31  6.130e+2     No
152  3140.0   3147.1  3187.0 1574.05      250   13.0   1.62   8.199e+4  2.35  6.320e+2     No
153  3140.0   3169.3  3187.0 1585.15     1443    3.3   1.62   4.761e+5  2.36  1.915e+3     No
154  3173.0   3192.3  3219.0 1596.65     1630    3.1   1.97   5.416e+5  2.37  2.128e+3    Yes
155  3246.0   3272.7  3296.0 1636.87      232   12.0   1.12   7.888e+4  2.40  6.070e+2     No
156  3282.0   3307.1  3327.0 1654.11      199   14.3   1.34   6.834e+4  2.42  6.320e+2     No
157  3317.0   3328.7  3357.0 1664.90      383    8.9   1.39   1.323e+5  2.43  7.750e+2     No
158  3317.0   3354.7  3357.0 1677.90      213   15.7   1.39   7.422e+4  2.44  4.790e+2     No
159  3371.0   3395.6  3422.0 1698.34      145   17.1   1.27   5.100e+4  2.46  4.770e+2     No
160  3411.0   3440.4  3470.0 1720.78      703    5.0   1.18   2.510e+5  2.48  1.060e+3     No
161  3508.0   3539.3  3562.0 1770.24      675    5.0   1.85   2.476e+5  2.52  9.760e+2     No
162  3542.0   3563.8  3594.0 1782.50      402    7.2   1.71   1.482e+5  2.53  6.770e+2     No
163  3676.0   3704.9  3734.0 1853.06      297    8.4   0.98   1.137e+5  2.59  5.090e+2     No
164  3746.0   3775.0  3809.0 1888.14      547    5.4   1.18   2.135e+5  2.62  7.390e+2     No
165  3790.0   3819.6  3851.0 1910.43      386    6.8   0.89   1.521e+5  2.64  5.500e+2     No
166  3856.0   3862.3  3916.0 1931.81      150   13.0   1.12   5.989e+4  2.65  2.620e+2     No
167  3856.0   3883.7  3916.0 1942.49      141   12.9   1.12   5.660e+4  2.66  2.540e+2     No
168  4006.0   4036.6  4070.0 2019.00      715    4.2   1.42   2.973e+5  2.73  8.080e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            8.6080E+07    8.5450E+07    9.5300E+12       0.38        u      

   477.28      8.6080E+07          100.00     0.38   100.00
  2      NB          95            4.6380E+04    4.5850E+04    3.3690E+09      21.36        u      

   765.41      4.6380E+04          100.00    21.36   100.00
  3      RU         106            5.3630E+06    5.3580E+06    4.1510E+12       2.57        u      

   621.79      5.3630E+06          100.00     2.57   100.00
  4      RH         105            6.1090E+05    4.6670E+05    1.8700E+09      17.61        u      

   318.76      6.1090E+05          100.00    17.61   100.00
  5      TE         132            1.2000E+05    1.0600E+05    7.9870E+08      13.60        u      

   228.67      1.2000E+05          100.00    13.60   100.00
  6      I         126            2.7400E+06    2.6580E+06    7.4120E+10       1.71        u      

   666.00      2.7790E+06           98.59     1.72   100.00
   754.31      1.6580E+06          165.24    15.15   100.00
  7      I         131            3.7480E+05    3.5680E+05    6.2610E+09       4.71        u      

   364.31      3.7480E+05          100.00     4.71   100.00
  8      CS         134            1.4670E+06    1.4660E+06    2.2950E+12       1.36        u      

   604.73      1.4670E+06          100.00     1.36   100.00
  9      LA         140            7.2380E+05    5.7140E+05    2.5230E+09       2.43        u      

   328.70      8.4770E+05           85.39    10.50   100.00
   432.65      3.3510E+07            2.16     1.87   100.00
   487.06      5.9790E+05          121.04     5.96   100.00
   815.99      6.1860E+05          117.01     9.71   100.00
   867.48      2.4040E+06           30.11     9.62   100.00
  1596.65      7.2250E+05          100.17     3.09   100.00
  10      PA         231            1.6040E+08    1.6040E+08    8.5620E+22       0.47        u      

   300.06      2.9050E+08           55.20     0.39   100.00
   302.37      6.3260E+07          253.49     1.56   100.00


Page:4                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:20:37
==============================================================================================================
SN:290_014.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.1941 ZT: 289.5990(2018) CT: 290.1715 CL:    30
NCHAN:4096   Live:    30.0   True:    32.6   Delta: 0.5838   Rate:386540   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 04:41:01.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: gamanal  Peaks: 205  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 04:41:07.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   111.0    116.8   120.0   58.27    20040    4.0   2.69   3.106e+6  0.76  1.531e+5    Yes
  2   148.0    150.2   152.0   74.95     2627   16.5   1.00   2.156e+5  0.72  6.887e+4    Yes
  3   171.0    175.8   177.0   87.78    19425    5.7   3.41   1.069e+6  0.82  1.231e+5    Yes
  4   175.0    177.2   181.0   88.49     3746    2.0   1.60   2.040e+5  0.82  1.234e+5     No
