
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:20:00
==============================================================================================================
SN:290_013.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.1701 ZT: 289.5990(2018) CT: 290.1465 CL:    30
NCHAN:4096   Live:    30.0   True:    33.9   Delta: 0.5593   Rate:557694   Gain: 0.50021   Zero: -0.17000
150    3147.61    1574.30         243      28.8      1.1    8.6523E+04      1.32        No
151    3163.93    1582.46         852      12.4      1.1    3.0525E+05      2.03        No
152    3170.05    1585.52        1701       7.0      1.0    6.1092E+05      2.03        No
153    3192.96    1596.98        1481       8.8      1.0    5.3543E+05      1.85        No
154    3208.77    1604.89        3285       4.7      2.1    1.1933E+06      1.89        No
155    3306.89    1653.97         230      24.8      1.1    8.6099E+04      2.23        No
156    3329.76    1665.41         443      18.5      1.0    1.6676E+05      2.03        No
157    3441.15    1721.13         824      11.9      1.4    3.1986E+05      1.76        No
158    3465.09    1733.10         171      42.6      1.0    6.6905E+04      1.94        No
159    3539.59    1770.37         840      12.3      1.0    3.3516E+05      2.55        No
160    3565.29    1783.22         385      21.7      1.0    1.5481E+05      1.74        No
161    3649.28    1825.24         572      16.5      1.0    2.3514E+05      1.73        No
162    3705.52    1853.37         375      20.4      1.0    1.5627E+05      2.35        No
163    3775.38    1888.31         482      12.7      1.5    2.0444E+05      2.37        No
164    3821.23    1911.25        6481       3.8      5.3    2.7822E+06      1.91        No
165    3844.29    1922.78         253      28.3      1.0    1.0929E+05      2.09        No
166    3857.60    1929.44         136      22.1      5.8    5.9082E+04      2.40        No
167    3885.84    1943.57         147      47.2      1.0    6.3977E+04      1.83        No
168    3996.91    1999.12         275      20.3      1.0    1.2316E+05      2.44        No
169    4037.21    2019.28         754      10.0      1.7    3.4113E+05      2.45        No
170    4084.06    2042.72        1261      12.0      4.2    5.7691E+05      5.44        No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      CO          60            1.7210E+05    1.7200E+05    6.8810E+11      19.10        u      

  1172.61      1.7210E+05            1.00    19.10     0.00
  2      MO          99            2.3190E+06    2.0140E+06    1.3240E+10      27.90        u      

   778.50      2.3190E+06            1.00    27.90     0.00
  3      RH         105            1.8300E+06    1.4070E+06    5.6010E+09      46.60        u      

   306.71      8.1720E+06            0.22     7.80     2.80
   318.93      1.0650E+06            1.72    20.90    -1.60
  4      I         131            4.5280E+05    4.3150E+05    7.5630E+09       6.40        u      

   364.37      4.5280E+05            1.00     6.40     0.00
  5      PB         211            6.2160E+13    1.1960E+07    3.2370E+15       5.00        u      

   404.91      6.6070E+13            1.00     5.00     0.00
  6      U         237            3.4050E+06    3.2150E+06    4.7740E+10       3.20        u      

    97.19      3.4050E+06            1.00     3.20     0.00


Page:3                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:20:02
==============================================================================================================
SN:290_013.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.1701 ZT: 289.5990(2018) CT: 290.1465 CL:    30
NCHAN:4096   Live:    30.0   True:    33.9   Delta: 0.5593   Rate:557694   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 04:07:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: unisampo  Peaks: 171  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 04:07:04.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   106.0    117.0   128.0   58.36    19106    1.4   9.43   2.840e+6  0.75  6.589e+4     No
  2   134.0    145.9   161.0   72.80     2403    9.3   1.30   2.043e+5  0.77  5.026e+4     No
  3   134.0    150.1   161.0   74.91     3972    5.8   1.30   3.141e+5  0.77  5.206e+4     No
  4   158.0    169.6   174.0   84.65     1637   15.6   7.86   9.510e+4  0.79  5.413e+4    Yes
  5   170.0    176.0   187.0   87.87    19830    1.5  15.15   1.048e+6  0.79  7.468e+4     No
  6   179.0    194.6   206.0   97.19     8897    3.0   1.14   4.365e+5  0.81  6.814e+4     No
  7   225.0    239.4   247.0  119.57     5049    5.9   7.29   2.140e+5  0.84  8.186e+4     No
  8   240.0    247.6   257.0  123.66     2659   11.2   8.96   1.111e+5  0.85  8.055e+4     No
  9   248.0    261.7   278.0  130.74    90778    0.5  15.48   3.803e+6  0.86  1.710e+5     No
 10   299.0    311.2   328.0  155.50    24448    1.4   3.29   1.032e+6  0.90  1.032e+5     No
 11   343.0    347.7   362.0  173.75     1164   27.0   7.54   5.135e+4  0.92  8.016e+4     No
 12   343.0    357.3   362.0  178.57     4526    7.1   7.54   2.045e+5  0.93  8.464e+4     No
 13   358.0    364.5   380.0  182.18   169824    0.3  38.70   7.811e+6  0.93  2.486e+5     No
 14   369.0    380.3   402.0  190.07     5327    5.4   2.18   2.544e+5  0.94  7.775e+4     No
 15   369.0    386.0   402.0  192.92     7159    4.0   2.18   3.465e+5  0.95  7.829e+4     No
 16   400.0    413.3   429.0  206.56    31390    1.0   6.56   1.614e+6  0.97  9.726e+4     No
 17   424.0    434.1   445.0  216.98     9739    2.9   2.81   5.231e+5  0.98  7.164e+4     No
 18   450.0    457.4   469.0  228.62     1778   14.5   1.53   1.000e+5  1.00  5.857e+4    Yes
 19   485.0    498.0   522.0  248.93     4785    5.2   6.63   2.903e+5  1.02  5.716e+4     No
 20   485.0    503.4   522.0  251.63     3575    6.8   6.63   2.189e+5  1.03  5.572e+4     No
 21   485.0    508.7   522.0  254.30     9967    2.6   6.63   6.162e+5  1.03  6.188e+4     No
 22   510.0    522.8   528.0  261.35     6362    4.2  12.62   4.030e+5  1.04  5.768e+4     No
 23   524.0    531.3   551.0  265.58   133817    0.3  11.85   8.598e+6  1.04  1.853e+5     No
 24   524.0    536.2   551.0  268.02     7204    3.5  11.85   4.666e+5  1.05  5.812e+4     No
 25   538.0    552.2   567.0  276.03     3753    6.4   4.20   2.495e+5  1.06  5.322e+4     No
 26   538.0    557.8   567.0  278.86    29296    1.0   4.20   1.965e+6  1.06  7.854e+4     No
 27   566.0    580.3   588.0  290.10    15976    1.7  16.91   1.110e+6  1.07  6.604e+4     No
 28   583.0    588.5   595.0  294.20      669   38.2  20.83   4.708e+4  1.08  5.044e+4     No
 29   589.0    600.3   635.0  300.10    68284    0.5   6.16   4.889e+6  1.09  6.828e+4    Yes
 30   589.0    605.0   635.0  302.46    19078    1.4   6.16   1.376e+6  1.09  1.908e+4    Yes
 31   589.0    612.0   635.0  305.98     2133   10.6   6.16   1.554e+5  1.09  2.133e+3     No
 32   589.0    614.8   635.0  307.39     2655    8.5   6.16   1.942e+5  1.10  2.655e+3     No
 33   645.0    659.2   673.0  329.59     3811    5.9   3.14   2.966e+5  1.12  4.699e+4    Yes
 34   665.0    678.4   691.0  339.18     3166    6.8   2.71   2.527e+5  1.13  4.248e+4     No
 35   685.0    693.0   714.0  346.50    11750    2.0   2.36   9.557e+5  1.14  4.620e+4     No
 36   715.0    728.7   759.0  364.36     3208    5.8   4.41   2.728e+5  1.17  3.148e+4    Yes
 37   715.0    736.2   759.0  368.09      970   18.0   4.41   8.323e+4  1.17  2.852e+4    Yes
 38   715.0    744.1   759.0  372.05     5260    3.6   4.41   4.557e+5  1.17  3.205e+4     No
 39   748.0    759.9   774.0  379.96     2973    6.0   3.15   2.624e+5  1.18  2.795e+4     No
 40   761.0    775.7   786.0  387.83      932   17.9   4.75   8.374e+4  1.19  2.460e+4     No
 41   785.0    795.8   808.0  397.92     2204    7.4   3.37   2.028e+5  1.20  2.329e+4     No
 42   800.0    809.8   820.0  404.90     3645    4.6   3.01   3.410e+5  1.21  2.357e+4     No
 43   811.0    822.8   839.0  411.38     3744    4.3   4.29   3.555e+5  1.22  2.306e+4    Yes
 44   811.0    838.7   839.0  419.36     1201   14.8   4.29   1.161e+5  1.23  1.900e+4     No
 45   839.0    846.0   860.0  423.02     1322   11.9   4.25   1.288e+5  1.23  1.949e+4     No
 46   852.0    865.3   881.0  432.66     8402    2.0   2.87   8.364e+5  1.25  2.548e+4    Yes
 47   878.0    888.6   903.0  444.33     4257    3.7   3.79   4.345e+5  1.26  2.064e+4     No
 48   878.0    894.1   903.0  447.05     1074   13.5   3.79   1.103e+5  1.26  1.746e+4     No
 49   896.0    906.8   919.0  453.41     2052    7.1   4.21   2.135e+5  1.27  1.805e+4     No
 50   908.0    929.3   949.0  464.66   208610    0.2  31.08   2.221e+7  1.28  2.247e+5     No
 51   935.0    954.6   990.0  477.32    85667    0.4  28.38   9.352e+6  1.30  8.567e+4    Yes
 52   935.0    960.0   990.0  480.05     8126    2.0  28.38   8.919e+5  1.30  8.126e+3     No
 53   935.0    967.2   990.0  483.66     2703    5.2  28.38   2.987e+5  1.30  2.703e+3     No
 54   935.0    974.1   990.0  487.10     1293   10.4  28.38   1.439e+5  1.31  1.293e+3    Yes
 55   976.0    992.2  1008.0  496.17     1938    7.0   3.66   2.194e+5  1.32  1.632e+4     No
 56   976.0    997.5  1008.0  498.81     1351   10.2   3.66   1.537e+5  1.32  1.593e+4     No
 57  1001.0   1022.0  1046.0  511.04   776814    0.1 124.14   9.042e+7  2.69  8.074e+5     No
 58  1001.0   1031.8  1046.0  515.97    15052    1.2 124.14   1.768e+6  1.34  2.974e+4     No
 59  1001.0   1036.2  1046.0  518.14    22771    0.9 124.14   2.685e+6  1.34  3.724e+4     No
 60  1040.0   1047.8  1064.0  523.95     5871    2.5   2.39   6.996e+5  1.35  1.753e+4     No
 61  1056.0   1070.2  1078.0  535.15      489   23.7   4.69   5.945e+4  1.36  1.064e+4     No
 62  1071.0   1081.1  1092.0  540.62    21949    0.9  27.83   2.693e+6  1.37  3.193e+4     No
 63  1085.0   1092.7  1107.0  546.40      982   11.8   4.16   1.217e+5  1.37  1.039e+4     No
 64  1115.0   1120.0  1126.0  560.06      862   14.3   4.19   1.093e+5  1.39  9.575e+3     No
 65  1121.0   1134.4  1142.0  567.29    35330    0.7  17.45   4.536e+6  1.39  4.579e+4     No
 66  1139.0   1144.7  1186.0  572.40    15451    1.2   4.91   2.001e+6  1.40  1.545e+4     No
 67  1139.0   1154.2  1186.0  577.20     7219    1.9   4.91   9.421e+5  1.40  7.219e+3     No
 68  1139.0   1162.3  1186.0  581.22      810   12.6   4.91   1.064e+5  1.41  8.100e+2     No
 69  1139.0   1169.7  1186.0  584.93      972   10.5   4.91   1.284e+5  1.41  9.720e+2     No
 70  1176.0   1192.0  1202.0  596.09     2553    4.3   4.97   3.433e+5  1.43  1.014e+4     No
 71  1195.0   1203.7  1233.0  601.96      682   15.4   4.32   9.264e+4  1.43  4.207e+3     No
 72  1195.0   1209.3  1233.0  604.75     6310    2.1   4.32   8.602e+5  1.43  9.824e+3    Yes
 73  1195.0   1213.7  1233.0  606.94    26708    0.7   4.32   3.654e+6  1.44  3.021e+4     No
 74  1195.0   1223.7  1233.0  611.96     3942    3.1   4.32   5.435e+5  1.44  7.429e+3     No
 75  1226.0   1236.2  1260.0  618.18     8279    1.7   3.27   1.152e+6  1.45  1.548e+4     No
 76  1226.0   1243.5  1260.0  621.84     4315    2.7   3.27   6.039e+5  1.45  1.134e+4    Yes
 77  1246.0   1265.7  1285.0  632.93     5842    2.0   3.41   8.313e+5  1.46  1.241e+4     No
 78  1271.0   1289.7  1307.0  644.97     3390    3.1   3.13   4.909e+5  1.48  9.519e+3     No
 79  1292.0   1307.9  1322.0  654.07     1174    7.8   2.74   1.723e+5  1.49  7.155e+3     No
 80  1309.0   1326.4  1347.0  663.29    17492    0.9   6.38   2.601e+6  1.50  2.347e+4     No
 81  1309.0   1331.9  1347.0  666.05     4293    2.5   6.38   6.408e+5  1.50  1.022e+4     No
 82  1344.0   1355.7  1367.0  677.98     1124    8.1   3.15   1.706e+5  1.51  6.762e+3     No
 83  1359.0   1368.6  1393.0  684.43      994    9.2   3.05   1.521e+5  1.52  6.483e+3     No
 84  1359.0   1379.0  1393.0  689.63     6223    1.9   3.05   9.588e+5  1.52  1.157e+4     No
 85  1381.0   1395.4  1421.0  697.85     1601    5.6   6.55   2.493e+5  1.53  6.834e+3     No
 86  1381.0   1414.6  1421.0  707.42      489   17.4   6.55   7.715e+4  1.54  5.271e+3     No
 87  1415.0   1423.1  1434.0  711.67      567   15.1   2.63   8.995e+4  1.55  5.365e+3     No
 88  1463.0   1481.9  1500.0  741.11      407   18.2   1.28   6.694e+4  1.58  4.781e+3     No
 89  1559.0   1568.4  1591.0  784.36    21690    0.8  24.33   3.758e+6  1.62  2.597e+4     No
 90  1614.0   1632.7  1654.0  816.52     1180    6.6   3.06   2.121e+5  1.65  5.096e+3     No
 91  1614.0   1639.0  1654.0  819.66      791    9.5   3.06   1.427e+5  1.65  4.676e+3     No
 92  1640.0   1657.2  1705.0  828.80     5983    1.8   2.45   1.090e+6  1.66  5.983e+3    Yes
 93  1640.0   1669.5  1705.0  834.93      474   14.4   2.45   8.705e+4  1.67  4.740e+2     No
 94  1640.0   1676.8  1705.0  838.62      152   42.3   2.45   2.808e+4  1.67  1.520e+2     No
 95  1640.0   1682.8  1705.0  841.61      512   13.3   2.45   9.452e+4  1.68  5.120e+2     No
 96  1640.0   1692.2  1705.0  846.31     2142    3.8   2.45   3.979e+5  1.68  2.142e+3     No
 97  1695.0   1717.4  1761.0  858.88     1735    4.4   2.16   3.267e+5  1.69  8.660e+3     No
 98  1695.0   1724.3  1761.0  862.38      758    8.9   2.16   1.432e+5  1.70  7.712e+3     No
 99  1695.0   1735.0  1761.0  867.71      434   15.3   2.16   8.241e+4  1.70  7.431e+3    Yes
100  1695.0   1742.9  1761.0  871.66     2898    3.0   2.16   5.530e+5  1.70  9.928e+3     No
101  1750.0   1763.1  1795.0  881.77     1256    6.0   2.06   2.422e+5  1.71  4.467e+3     No
102  1750.0   1775.7  1795.0  888.04      360   17.6   2.06   6.995e+4  1.72  3.432e+3     No
103  1785.0   1798.8  1810.0  899.64     6589    1.6   4.67   1.294e+6  1.73  9.584e+3     No
104  1803.0   1812.2  1833.0  906.32     1692    4.7   1.98   3.347e+5  1.74  4.670e+3     No
105  1861.0   1887.1  1899.0  943.80      633   10.4   1.82   1.301e+5  1.77  3.405e+3     No
106  1892.0   1901.8  1923.0  951.14     1422    5.1   1.91   2.945e+5  1.78  4.025e+3     No
107  1911.0   1932.6  1965.0  966.56      665    9.3   1.83   1.399e+5  1.80  3.373e+3     No
108  1911.0   1945.1  1965.0  972.77     1093    6.1   1.83   2.312e+5  1.80  3.812e+3     No
109  1947.0   1967.9  2002.0  984.20      770    8.3   1.45   1.647e+5  1.81  3.481e+3     No
110  1947.0   1980.3  2002.0  990.43     3024    2.7   1.45   6.507e+5  1.82  5.699e+3     No
111  2023.0   2032.4  2058.0 1016.46      569   11.5   1.85   1.254e+5  1.84  2.984e+3     No
112  2023.0   2044.3  2058.0 1022.41      550   11.1   1.85   1.220e+5  1.85  2.985e+3     No
113  2052.0   2063.6  2089.0 1032.09    10317    1.2   2.31   2.309e+6  1.86  1.265e+4     No
114  2052.0   2073.2  2089.0 1036.86      458   13.1   2.31   1.028e+5  1.86  2.878e+3     No
115  2075.0   2093.2  2114.0 1046.86     4553    2.0   1.28   1.033e+6  1.87  6.925e+3     No
116  2102.0   2122.4  2142.0 1061.49      304   17.9   0.87   6.990e+4  1.89  2.509e+3     No
117  2164.0   2171.0  2199.0 1085.78      374   17.2   3.31   8.780e+4  1.91  2.487e+3     No
118  2164.0   2183.6  2199.0 1092.10     1020    6.2   3.31   2.407e+5  1.92  3.160e+3     No
119  2186.0   2200.3  2224.0 1100.43      535   10.9   2.35   1.273e+5  1.92  2.661e+3     No
120  2233.0   2258.6  2282.0 1129.61      605    9.0   1.31   1.475e+5  1.95  2.597e+3     No
121  2314.0   2344.3  2362.0 1172.50      627    8.9   1.42   1.584e+5  1.99  2.642e+3     No
122  2347.0   2367.3  2390.0 1184.01     1362    4.8   2.11   3.468e+5  2.00  3.507e+3     No
123  2371.0   2392.3  2437.0 1196.51      532   10.9   2.05   1.365e+5  2.01  5.320e+2     No
124  2371.0   2399.7  2437.0 1200.19     1431    4.5   2.05   3.681e+5  2.01  1.431e+3     No
125  2371.0   2415.6  2437.0 1208.15      538   10.7   2.05   1.391e+5  2.02  5.380e+2     No
126  2371.0   2425.5  2437.0 1213.09      842    7.3   2.05   2.185e+5  2.03  8.420e+2     No
127  2428.0   2442.6  2455.0 1221.65     3375    2.5   2.52   8.805e+5  2.03  5.389e+3     No
128  2446.0   2467.6  2474.0 1234.14      426   15.1   2.32   1.120e+5  2.05  2.386e+3     No
129  2472.0   2493.8  2514.0 1247.27      326   16.8   1.50   8.657e+4  2.06  2.494e+3     No
130  2503.0   2516.9  2568.0 1258.82      513   11.4   1.56   1.371e+5  2.07  5.130e+2     No
131  2503.0   2530.5  2568.0 1265.62      454   12.1   1.56   1.217e+5  2.07  4.540e+2     No
132  2503.0   2541.8  2568.0 1271.27      150   34.2   1.56   4.052e+4  2.08  1.500e+2     No
133  2503.0   2555.8  2568.0 1278.30      276   20.1   1.56   7.460e+4  2.09  2.760e+2     No
134  2561.0   2575.0  2601.0 1287.90      592    9.8   1.92   1.610e+5  2.09  2.544e+3     No
135  2665.0   2686.0  2707.0 1343.40      259   19.3   1.36   7.296e+4  2.14  2.031e+3     No
136  2703.0   2725.0  2745.0 1362.92      568    9.2   1.27   1.622e+5  2.16  2.227e+3     No
137  2736.0   2754.4  2783.0 1377.62     1416    4.3   1.78   4.086e+5  2.18  3.002e+3     No
138  2767.0   2794.5  2821.0 1397.68      350   13.6   1.45   1.024e+5  2.19  1.928e+3     No
139  2839.0   2864.4  2890.0 1432.62      737    7.0   1.60   2.206e+5  2.22  2.226e+3     No
140  2921.0   2930.8  2956.0 1465.88      554    9.8   1.61   1.694e+5  2.25  1.939e+3     No
141  2960.0   2989.9  3017.0 1495.40     2380    2.8   1.30   7.426e+5  2.28  3.730e+3     No
142  2960.0   3001.0  3017.0 1500.97     3595    2.2   1.30   1.125e+6  2.28  4.951e+3     No
143  3019.0   3042.4  3093.0 1521.66      428   10.8   1.00   1.359e+5  2.30  1.692e+3     No
144  3019.0   3053.3  3093.0 1527.12     1722    3.4   1.00   5.480e+5  2.31  2.976e+3     No
145  3019.0   3067.6  3093.0 1534.30     1448    3.9   1.00   4.629e+5  2.31  2.690e+3     No
146  3094.0   3116.3  3142.0 1558.66      248   17.3   0.87   8.056e+4  2.33  1.520e+3     No
147  3118.0   3146.9  3182.0 1573.97      182   23.0   1.44   5.977e+4  2.35  1.420e+3     No
148  3118.0   3163.6  3182.0 1582.34      825    6.5   1.44   2.715e+5  2.36  2.064e+3     No
149  3118.0   3169.7  3182.0 1585.34     1597    3.9   1.44   5.267e+5  2.36  2.836e+3     No
150  3178.0   3192.4  3216.0 1596.73     1331    4.6   2.43   4.423e+5  2.37  2.695e+3    Yes
151  3178.0   3208.2  3216.0 1604.62     3099    2.6   2.43   1.034e+6  2.37  4.401e+3     No
152  3251.0   3273.0  3297.0 1637.04      222   19.3   1.42   7.548e+4  2.40  1.454e+3     No
153  3281.0   3306.7  3317.0 1653.87      279   17.2   1.61   9.579e+4  2.42  1.532e+3     No
154  3308.0   3329.2  3356.0 1665.13      426   10.8   1.47   1.472e+5  2.43  1.669e+3     No
155  3415.0   3440.4  3466.0 1720.77      803    6.0   1.49   2.865e+5  2.48  1.836e+3     No
156  3415.0   3464.4  3466.0 1732.76      230   21.7   1.49   8.271e+4  2.49  1.254e+3     No
157  3523.0   3539.1  3564.0 1770.12      796    5.9   2.07   2.917e+5  2.52  1.732e+3     No
158  3543.0   3564.5  3591.0 1782.85      396   10.2   1.68   1.461e+5  2.53  1.293e+3     No
159  3590.0   3609.4  3634.0 1805.30      168   21.7   1.46   6.290e+4  2.55  1.030e+3     No
160  3619.0   3648.5  3676.0 1824.88      464    8.5   1.15   1.752e+5  2.56  1.282e+3     No
161  3676.0   3704.7  3736.0 1852.99      369   10.2   0.99   1.412e+5  2.59  1.163e+3     No
162  3746.0   3753.5  3791.0 1877.37      241   16.9   1.55   9.335e+4  2.61  9.100e+2     No
163  3746.0   3775.1  3791.0 1888.21      458    8.7   1.55   1.787e+5  2.62  1.171e+3     No
164  3787.0   3819.9  3841.0 1910.62     6494    1.4   2.35   2.561e+6  2.64  7.214e+3     No
165  3825.0   3843.1  3858.0 1922.20      241   15.5   3.44   9.564e+4  2.65  9.960e+2     No
166  3857.0   3884.6  3896.0 1942.98      160   21.9   2.34   6.409e+4  2.66  7.920e+2     No
167  3915.0   3939.3  3966.0 1970.34      111   26.4   1.12   4.507e+4  2.69  6.680e+2     No
168  3967.0   3996.5  4026.0 1998.95      290   10.5   0.91   1.196e+5  2.71  7.560e+2     No
169  4002.0   4036.9  4068.0 2019.12      695    5.3   1.04   2.891e+5  2.73  1.134e+3     No
170  4002.0   4061.2  4068.0 2031.32      145   21.7   1.04   6.072e+4  2.74  5.490e+2     No
171  4063.0   4081.8  4092.0 2041.59      404   10.2   2.76   1.698e+5  2.75  1.041e+3     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            9.0670E+07    9.0030E+07    1.0040E+13       0.39        u      

   477.32      9.0670E+07          100.00     0.39   100.00
  2      RU         106            6.0880E+06    6.0820E+06    4.7120E+12       2.67        u      

   621.84      6.0880E+06          100.00     2.67   100.00
  3      TE         132            1.2800E+05    1.1370E+05    8.5170E+08      14.52        u      

   228.62      1.2800E+05          100.00    14.52   100.00
  4      I         131            3.5250E+05    3.3630E+05    5.8880E+09       5.81        u      

   364.36      3.5250E+05          100.00     5.81   100.00
  5      CS         134            8.8190E+05    8.8140E+05    1.3800E+12       2.13        u      

   604.75      8.8190E+05          100.00     2.13   100.00
  6      LA         140            5.6990E+05    4.5460E+05    1.9870E+09       3.90        u      

   432.66      3.5240E+07            1.62     2.02   100.00
   487.10      3.9500E+05          144.28    10.38   100.00
   867.71      1.8570E+06           30.68    15.30   100.00
  1596.73      5.8410E+05           97.57     4.56   100.00
  7      AU         198            4.2980E+05    3.7330E+05    2.4060E+09       4.31        u      

   411.38      4.2980E+05          100.00     4.31   100.00
  8      TL         200            2.6550E+05    1.8720E+05    5.9950E+08       9.18        u      

   368.09      1.3630E+05          194.69    17.95   100.00
   828.80      1.4420E+07            1.84     1.78   100.00
  9      TH         228            3.5860E+07    8.1140E+06    1.9020E+10      15.55        u      

    84.65      3.5860E+07          100.00    15.55   100.00
  10      TH         231            1.4410E+06    1.4410E+06    7.6940E+20      15.55        u      

    84.65      1.4410E+06          100.00    15.55   100.00
  11      PA         231            1.1320E+08    1.1320E+08    6.0460E+22       0.60        u      

   300.10      2.0540E+08           55.12     0.53    93.00
   302.46      8.0440E+07          140.76     1.42    93.00
   329.59      2.2470E+07          504.00     5.91   100.00


Page:4                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:20:03
==============================================================================================================
SN:290_013.18 Shot: 1139 Jug: 057 Mass: 190 Ctr:  76 ROT: 290.1701 ZT: 289.5990(2018) CT: 290.1465 CL:    30
NCHAN:4096   Live:    30.0   True:    33.9   Delta: 0.5593   Rate:557694   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  4  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 04:07:02.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: gamanal  Peaks: 217  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 04:07:08.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   114.0    116.9   119.0   58.30    20430    6.0  10.60   3.214e+6  0.77  1.310e+5    Yes
  2   148.0    150.2   152.0   74.96     3300   14.1   1.00   2.752e+5  0.72  9.566e+4    Yes
  3   166.0    169.6   171.0   84.65     2960   22.0   1.81   1.815e+5  0.82  1.176e+5    Yes
  4   171.0    174.8   176.0   87.28     5107   14.9   1.00   2.899e+5  0.82  1.368e+5     No
  5   174.0    176.2   179.0   87.94    20009    6.3   2.61   1.114e+6  0.82  1.438e+5     No
  6   191.0    194.6   201.0   97.19     9908    9.4   1.00   5.132e+5  0.84  2.469e+5    Yes
  7   234.0    236.4   237.0  118.09     2695   33.1   1.00   1.217e+5  0.88  1.084e+5     No
  8   237.0    239.3   243.0  119.52     5987   15.1   1.00   2.680e+5  0.88  1.935e+5    Yes
  9   245.0    247.5   250.0  123.64     3119   21.5   1.00   1.376e+5  0.89  1.638e+5     No
 10   256.0    261.7   269.0  130.75    94934    2.3   7.77   4.199e+6  0.90  4.793e+5    Yes
 11   307.0    311.1   319.0  155.47    25603    4.6   1.00   1.141e+6  0.94  3.601e+5     No
 12   353.0    357.4   361.0  178.59     6447   13.9   1.00   3.077e+5  0.98  2.320e+5    Yes
 13   360.0    364.5   368.0  182.18   178497    1.0   4.20   8.668e+6  0.98  3.959e+5    Yes
 14   364.0    368.1   374.0  183.95     2513    0.8   4.09   1.231e+5  0.98  4.179e+5     No
 15   375.0    380.3   382.0  190.07     5934   13.0   1.00   2.992e+5  1.00  1.873e+5     No
 16   382.0    386.0   392.0  192.92     7901    9.8   1.00   4.037e+5  1.00  2.493e+5     No
 17   410.0    413.2   417.0  206.50    32278    2.4   1.00   1.752e+6  0.99  1.922e+5    Yes
 18   430.0    434.0   437.0  216.93    10352    6.7   1.00   5.869e+5  1.04  1.593e+5    Yes
 19   454.0    457.2   460.0  228.52     1907   29.6   1.00   1.132e+5  1.06  1.196e+5    Yes
 20   495.0    498.0   501.0  248.94     5034   10.8   1.00   3.224e+5  1.06  1.103e+5    Yes
 21   501.0    503.4   505.0  251.63     3752   14.7   1.00   2.427e+5  1.00  7.815e+4     No
 22   505.0    508.7   515.0  254.30    10457    5.4   1.00   6.826e+5  1.00  1.724e+5    Yes
 23   519.0    522.9   524.0  261.38     7047    8.0   1.00   4.713e+5  1.07  9.309e+4     No
 24   524.0    531.3   534.0  265.58   137957    0.6   1.78   9.358e+6  1.07  2.956e+5     No
 25   534.0    536.2   541.0  268.02     8362    8.9   3.10   5.719e+5  1.07  1.220e+5    Yes
 26   546.0    552.1   554.0  276.01     3864   14.8   1.00   2.712e+5  1.09  1.275e+5    Yes
 27   554.0    557.8   561.0  278.85    30088    2.2   1.00   2.131e+6  1.09  1.389e+5    Yes
 28   577.0    580.2   581.0  290.05    16103    4.0   1.00   1.181e+6  1.10  8.236e+4     No
 29   581.0    582.5   585.0  291.19     5537   11.4   1.00   4.076e+5  1.10  7.726e+4     No
 30   585.0    588.5   593.0  294.18     2346   24.8   1.00   1.743e+5  1.10  1.207e+5    Yes
 31   593.0    600.3   602.0  300.10    70474    1.5   1.35   5.327e+6  1.15  2.020e+5    Yes
 32   602.0    605.0   610.0  302.46    20440    3.9   2.79   1.556e+6  1.15  1.425e+5    Yes
 33   610.0    612.1   613.0  306.02     2291   26.0   1.00   1.762e+5  1.10  5.284e+4     No
